group,phase,condition,subject,stimulus,ev
healthy,acquisition,CS+,18,animals/assassinbug.jpg,0.9800640868992785
healthy,acquisition,CS+,18,animals/baldeagle.jpg,0.003941907540656065
healthy,acquisition,CS+,18,animals/brown_bear.jpg,0.9889433263393242
healthy,acquisition,CS+,18,animals/camel.jpg,0.9592355042540741
healthy,acquisition,CS+,18,animals/carp.jpg,0.999718721639158
healthy,acquisition,CS+,18,animals/catfish.jpg,0.9999977083910293
healthy,acquisition,CS+,18,animals/chipmunk.jpg,0.11220885422555602
healthy,acquisition,CS+,18,animals/dramaderry.jpg,0.9999947124702653
healthy,acquisition,CS+,18,animals/duck.jpg,0.999999971873431
healthy,acquisition,CS+,18,animals/firebug.jpg,0.01225825760559712
healthy,acquisition,CS+,18,animals/herring.jpg,0.023745763883238246
healthy,acquisition,CS+,18,animals/mahimahi.jpg,0.011786832269020737
healthy,acquisition,CS+,18,animals/mink.jpg,0.3587697609107817
healthy,acquisition,CS+,18,animals/mouse.jpg,0.999982667452101
healthy,acquisition,CS+,18,animals/palmcockatoo.jpg,0.999999925845626
healthy,acquisition,CS+,18,animals/partridge.jpg,0.984961040965449
healthy,acquisition,CS+,18,animals/rabbit.jpg,0.7271693280455142
healthy,acquisition,CS+,18,animals/seal.jpg,0.9999999468913937
healthy,acquisition,CS+,18,animals/shark.jpg,0.9991099373479115
healthy,acquisition,CS+,18,animals/sheep.jpg,0.9999999783539624
healthy,acquisition,CS+,18,animals/snail.jpg,0.9886440262960113
healthy,acquisition,CS+,18,animals/turkey.jpg,2.751519118610017e-10
healthy,acquisition,CS+,19,animals/angelfish.jpg,0.9999999912174903
healthy,acquisition,CS+,19,animals/baboon.jpg,0.9999988447836614
healthy,acquisition,CS+,19,animals/boar.jpg,0.9973729928323448
healthy,acquisition,CS+,19,animals/caterpillarpeacockmoth.jpg,0.0003433730415574068
healthy,acquisition,CS+,19,animals/cow.jpg,0.8084827869623703
healthy,acquisition,CS+,19,animals/crow.jpg,0.9994136114456996
healthy,acquisition,CS+,19,animals/dragonfly.jpg,0.9999937416152637
healthy,acquisition,CS+,19,animals/flea.jpg,0.9999995773470821
healthy,acquisition,CS+,19,animals/gerbil.jpg,0.02573979577837507
healthy,acquisition,CS+,19,animals/giraffe.jpg,0.9991545360919712
healthy,acquisition,CS+,19,animals/herculesbeetle.jpg,0.0004756273205288158
healthy,acquisition,CS+,19,animals/hummingbird.jpg,0.9996797827753134
healthy,acquisition,CS+,19,animals/leopard.jpg,0.999999725322174
healthy,acquisition,CS+,19,animals/mole.jpg,0.30665268467209295
healthy,acquisition,CS+,19,animals/ostrich.jpg,0.9996613405063749
healthy,acquisition,CS+,19,animals/pelican.jpg,0.31141375188144865
healthy,acquisition,CS+,19,animals/pigeon.jpg,0.8849534034769991
healthy,acquisition,CS+,19,animals/pike.jpg,0.2429388355635782
healthy,acquisition,CS+,19,animals/porcupine.jpg,0.434976554613055
healthy,acquisition,CS+,19,animals/prayingmantis.jpg,0.9790278717215966
healthy,acquisition,CS+,19,animals/quail.jpg,0.9999997179997726
healthy,acquisition,CS+,19,animals/snapper.jpg,0.9999989163978453
healthy,acquisition,CS+,19,animals/tiger.jpg,0.9999697003380983
healthy,acquisition,CS+,19,animals/waterbuffalo.jpg,0.9999999607977759
healthy,acquisition,CS+,20,tools/beaker.jpg,0.931952768257927
healthy,acquisition,CS+,20,tools/benchdogs.jpg,0.9685953534656517
healthy,acquisition,CS+,20,tools/broom.jpg,0.9999983453865432
healthy,acquisition,CS+,20,tools/eraser.jpg,0.9967764407782771
healthy,acquisition,CS+,20,tools/fan.jpg,0.9987383678837437
healthy,acquisition,CS+,20,tools/lawnmower.jpg,1.7539263557717316e-05
healthy,acquisition,CS+,20,tools/levelmount.jpg,0.7778959746171134
healthy,acquisition,CS+,20,tools/mallet.jpg,0.9999091910982092
healthy,acquisition,CS+,20,tools/measuringdevice.jpg,0.17386915720675547
healthy,acquisition,CS+,20,tools/sander.jpg,0.9174357640841765
healthy,acquisition,CS+,20,tools/sparkplug.jpg,0.9992452761364635
healthy,acquisition,CS+,20,tools/thermometer.jpg,0.9969873027916957
healthy,acquisition,CS+,20,tools/tubeflaring.jpg,0.9998834737295815
healthy,acquisition,CS+,20,tools/vegetablepeeler.jpg,0.037982451145299384
healthy,acquisition,CS+,20,tools/viceclamp.jpg,0.006994938572563607
healthy,acquisition,CS+,20,tools/wrench.jpg,0.9996359316717142
healthy,acquisition,CS+,21,tools/beadingtool.jpg,0.9576487144816386
healthy,acquisition,CS+,21,tools/cheesegrater.jpg,0.9999955927448314
healthy,acquisition,CS+,21,tools/chisel.jpg,0.03693334184941573
healthy,acquisition,CS+,21,tools/drillbit.jpg,0.999999971740604
healthy,acquisition,CS+,21,tools/electricbreaker.jpg,0.23419682770066344
healthy,acquisition,CS+,21,tools/faxmachine.jpg,0.9964361609339258
healthy,acquisition,CS+,21,tools/gardenhose.jpg,0.9999999052686536
healthy,acquisition,CS+,21,tools/gong.jpg,0.025562528168938257
healthy,acquisition,CS+,21,tools/hairdryer.jpg,0.2073827836115093
healthy,acquisition,CS+,21,tools/ladder.jpg,0.8613535103410842
healthy,acquisition,CS+,21,tools/paintroller.jpg,0.9998119549672715
healthy,acquisition,CS+,21,tools/pliers.jpg,0.9999998943579761
healthy,acquisition,CS+,21,tools/plow.jpg,0.9996336400334593
healthy,acquisition,CS+,21,tools/plunger.jpg,0.9997674902835548
healthy,acquisition,CS+,21,tools/rake.jpg,0.9999996304386347
healthy,acquisition,CS+,21,tools/reflexhammer.jpg,0.999990271330622
healthy,acquisition,CS+,21,tools/rollingpin.jpg,0.9999606169816229
healthy,acquisition,CS+,21,tools/ropeandpulley.jpg,0.9993988880063847
healthy,acquisition,CS+,21,tools/scissors.jpg,0.9999999909708727
healthy,acquisition,CS+,21,tools/shoehorn.jpg,0.9993805312795707
healthy,acquisition,CS+,21,tools/stove.jpg,0.9856676732862865
healthy,acquisition,CS+,21,tools/transmissionwrench.jpg,0.9999473423165826
healthy,acquisition,CS+,21,tools/weldinghelmet.jpg,0.06056354027730554
healthy,acquisition,CS+,21,tools/wheelbarrow.jpg,0.9999935921995514
healthy,acquisition,CS+,23,tools/beaker.jpg,0.7675740144568237
healthy,acquisition,CS+,23,tools/benchdogs.jpg,4.756632061803907e-10
healthy,acquisition,CS+,23,tools/blackboard.jpg,2.4258980269816958e-08
healthy,acquisition,CS+,23,tools/broom.jpg,0.8052617167070159
healthy,acquisition,CS+,23,tools/eraser.jpg,1.4209655009858172e-16
healthy,acquisition,CS+,23,tools/fan.jpg,2.405170216417389e-05
healthy,acquisition,CS+,23,tools/lawnmower.jpg,3.9484700370973545e-12
healthy,acquisition,CS+,23,tools/levelmount.jpg,9.492528687832389e-05
healthy,acquisition,CS+,23,tools/mallet.jpg,5.130258795668628e-07
healthy,acquisition,CS+,23,tools/measuringcups.jpg,0.00036605894182350633
healthy,acquisition,CS+,23,tools/measuringdevice.jpg,4.191232152180149e-09
healthy,acquisition,CS+,23,tools/pruner.jpg,0.12110037454339014
healthy,acquisition,CS+,23,tools/routerplane.jpg,3.551582894722045e-10
healthy,acquisition,CS+,23,tools/ruler.jpg,0.9628008822015744
healthy,acquisition,CS+,23,tools/sander.jpg,2.434896044196295e-06
healthy,acquisition,CS+,23,tools/sparkplug.jpg,0.9199804005377747
healthy,acquisition,CS+,23,tools/spoon.jpg,1.2613879954216679e-07
healthy,acquisition,CS+,23,tools/thermometer.jpg,0.24883464593812582
healthy,acquisition,CS+,23,tools/tubeflaring.jpg,0.35702194667261716
healthy,acquisition,CS+,23,tools/vegetablepeeler.jpg,4.302067399990055e-12
healthy,acquisition,CS+,23,tools/viceclamp.jpg,0.0006866647694962934
healthy,acquisition,CS+,23,tools/weedeater.jpg,2.7386720516416564e-10
healthy,acquisition,CS+,23,tools/woodchipper.jpg,1.22486684163015e-09
healthy,acquisition,CS+,23,tools/wrench.jpg,1.3380135709707134e-05
healthy,acquisition,CS+,24,animals/ant.jpg,0.9999735451265439
healthy,acquisition,CS+,24,animals/anteater.jpg,0.9999999907734881
healthy,acquisition,CS+,24,animals/assassinbug.jpg,0.9999996378493471
healthy,acquisition,CS+,24,animals/baldeagle.jpg,0.9999971530544274
healthy,acquisition,CS+,24,animals/brown_bear.jpg,0.9996666305109718
healthy,acquisition,CS+,24,animals/camel.jpg,0.9859176816712841
healthy,acquisition,CS+,24,animals/carp.jpg,0.9997266597573023
healthy,acquisition,CS+,24,animals/catfish.jpg,0.9934610984870645
healthy,acquisition,CS+,24,animals/chipmunk.jpg,0.9407384508411327
healthy,acquisition,CS+,24,animals/dramaderry.jpg,0.9998469473092036
healthy,acquisition,CS+,24,animals/duck.jpg,0.999999649057801
healthy,acquisition,CS+,24,animals/firebug.jpg,0.8574298224203296
healthy,acquisition,CS+,24,animals/herring.jpg,0.9849835817185875
healthy,acquisition,CS+,24,animals/mahimahi.jpg,0.9999999999326321
healthy,acquisition,CS+,24,animals/mink.jpg,0.9999943238813563
healthy,acquisition,CS+,24,animals/mouse.jpg,0.9999923407952097
healthy,acquisition,CS+,24,animals/palmcockatoo.jpg,0.8455558457970678
healthy,acquisition,CS+,24,animals/partridge.jpg,0.4226943004022126
healthy,acquisition,CS+,24,animals/rabbit.jpg,0.2563130710145504
healthy,acquisition,CS+,24,animals/seal.jpg,0.19485305163631322
healthy,acquisition,CS+,24,animals/shark.jpg,0.9992833097962909
healthy,acquisition,CS+,24,animals/sheep.jpg,0.999971000588095
healthy,acquisition,CS+,24,animals/snail.jpg,0.9995344500624486
healthy,acquisition,CS+,24,animals/turkey.jpg,0.6997348491423
healthy,acquisition,CS+,25,animals/angelfish.jpg,0.9307691399895511
healthy,acquisition,CS+,25,animals/baboon.jpg,0.7245841107514482
healthy,acquisition,CS+,25,animals/boar.jpg,0.00798306162781671
healthy,acquisition,CS+,25,animals/caterpillarpeacockmoth.jpg,0.9561181655388944
healthy,acquisition,CS+,25,animals/cow.jpg,0.9989134495660438
healthy,acquisition,CS+,25,animals/crow.jpg,0.9999995080550432
healthy,acquisition,CS+,25,animals/dragonfly.jpg,0.9999992009769655
healthy,acquisition,CS+,25,animals/flea.jpg,0.9999999725150822
healthy,acquisition,CS+,25,animals/gerbil.jpg,0.2912580138239173
healthy,acquisition,CS+,25,animals/giraffe.jpg,1.3768932034515993e-05
healthy,acquisition,CS+,25,animals/herculesbeetle.jpg,0.009579585167100668
healthy,acquisition,CS+,25,animals/hummingbird.jpg,0.3691130894802565
healthy,acquisition,CS+,25,animals/leopard.jpg,0.9432570980834821
healthy,acquisition,CS+,25,animals/mole.jpg,0.9978683149087572
healthy,acquisition,CS+,25,animals/ostrich.jpg,5.236023980330495e-06
healthy,acquisition,CS+,25,animals/pelican.jpg,0.2159769165778779
healthy,acquisition,CS+,25,animals/pigeon.jpg,3.669019327227942e-07
healthy,acquisition,CS+,25,animals/pike.jpg,0.757041534985293
healthy,acquisition,CS+,25,animals/porcupine.jpg,0.9948974931999176
healthy,acquisition,CS+,25,animals/prayingmantis.jpg,5.1024898500548985e-05
healthy,acquisition,CS+,25,animals/quail.jpg,0.8819025103881307
healthy,acquisition,CS+,25,animals/snapper.jpg,0.9650616445208777
healthy,acquisition,CS+,25,animals/tiger.jpg,0.3933905662323597
healthy,acquisition,CS+,25,animals/waterbuffalo.jpg,0.9890795167259125
healthy,acquisition,CS+,26,tools/beadingtool.jpg,0.8259555272236583
healthy,acquisition,CS+,26,tools/cheesegrater.jpg,0.9999338097501371
healthy,acquisition,CS+,26,tools/chisel.jpg,0.04440741007514343
healthy,acquisition,CS+,26,tools/drillbit.jpg,1.2648459183218057e-06
healthy,acquisition,CS+,26,tools/electricbreaker.jpg,0.9933206003442934
healthy,acquisition,CS+,26,tools/faxmachine.jpg,0.9997571958249135
healthy,acquisition,CS+,26,tools/gardenhose.jpg,0.50963687291746
healthy,acquisition,CS+,26,tools/gong.jpg,0.9995497695197828
healthy,acquisition,CS+,26,tools/hairdryer.jpg,0.9986866248147159
healthy,acquisition,CS+,26,tools/ladder.jpg,0.9998248202351329
healthy,acquisition,CS+,26,tools/paintroller.jpg,0.2984216164407597
healthy,acquisition,CS+,26,tools/pliers.jpg,6.891446117651952e-06
healthy,acquisition,CS+,26,tools/plow.jpg,0.5982469808942464
healthy,acquisition,CS+,26,tools/plunger.jpg,0.9999945316027413
healthy,acquisition,CS+,26,tools/rake.jpg,0.9319835777581084
healthy,acquisition,CS+,26,tools/reflexhammer.jpg,0.9999997032039879
healthy,acquisition,CS+,26,tools/rollingpin.jpg,0.7185984571586312
healthy,acquisition,CS+,26,tools/ropeandpulley.jpg,0.999999998070183
healthy,acquisition,CS+,26,tools/scissors.jpg,0.8386926067200631
healthy,acquisition,CS+,26,tools/shoehorn.jpg,0.996602274497645
healthy,acquisition,CS+,26,tools/stove.jpg,0.9491333232260082
healthy,acquisition,CS+,26,tools/transmissionwrench.jpg,0.9965781880389624
healthy,acquisition,CS+,26,tools/weldinghelmet.jpg,0.8998627205524585
healthy,acquisition,CS+,26,tools/wheelbarrow.jpg,0.01863092855775391
healthy,acquisition,CS-,1,tools/beaker.jpg,0.9647801517218817
healthy,acquisition,CS-,1,tools/benchdogs.jpg,0.9870637420621697
healthy,acquisition,CS-,1,tools/blackboard.jpg,0.05258797222353899
healthy,acquisition,CS-,1,tools/broom.jpg,0.8249402308790702
healthy,acquisition,CS-,1,tools/eraser.jpg,0.15613819722251107
healthy,acquisition,CS-,1,tools/fan.jpg,0.9998005860110664
healthy,acquisition,CS-,1,tools/lawnmower.jpg,0.8023671648479034
healthy,acquisition,CS-,1,tools/levelmount.jpg,0.005063676400595605
healthy,acquisition,CS-,1,tools/mallet.jpg,0.9870265622044427
healthy,acquisition,CS-,1,tools/measuringcups.jpg,0.002997626583054724
healthy,acquisition,CS-,1,tools/measuringdevice.jpg,0.9866847616931764
healthy,acquisition,CS-,1,tools/pruner.jpg,0.0014875997890456169
healthy,acquisition,CS-,1,tools/routerplane.jpg,0.019456279052253722
healthy,acquisition,CS-,1,tools/ruler.jpg,0.9918278284044016
healthy,acquisition,CS-,1,tools/sander.jpg,0.2847666830672605
healthy,acquisition,CS-,1,tools/sparkplug.jpg,0.9443598621077194
healthy,acquisition,CS-,1,tools/spoon.jpg,0.5300357270540317
healthy,acquisition,CS-,1,tools/thermometer.jpg,0.9995072168715544
healthy,acquisition,CS-,1,tools/tubeflaring.jpg,0.9999999989458201
healthy,acquisition,CS-,1,tools/vegetablepeeler.jpg,0.021347349322598883
healthy,acquisition,CS-,1,tools/viceclamp.jpg,0.0033684599286059116
healthy,acquisition,CS-,1,tools/weedeater.jpg,0.06672571189581722
healthy,acquisition,CS-,1,tools/woodchipper.jpg,0.9377153144354059
healthy,acquisition,CS-,1,tools/wrench.jpg,0.0042311268921019045
healthy,acquisition,CS-,2,tools/beaker.jpg,8.698152254792018e-05
healthy,acquisition,CS-,2,tools/benchdogs.jpg,0.0011090387745202321
healthy,acquisition,CS-,2,tools/blackboard.jpg,2.0567400903666403e-05
healthy,acquisition,CS-,2,tools/broom.jpg,0.00020313944459364274
healthy,acquisition,CS-,2,tools/eraser.jpg,0.027666575477673924
healthy,acquisition,CS-,2,tools/fan.jpg,4.426230967697172e-07
healthy,acquisition,CS-,2,tools/lawnmower.jpg,0.0011008416025678426
healthy,acquisition,CS-,2,tools/levelmount.jpg,2.1092965354077113e-05
healthy,acquisition,CS-,2,tools/mallet.jpg,0.025723904481213186
healthy,acquisition,CS-,2,tools/measuringdevice.jpg,0.9747924663906127
healthy,acquisition,CS-,2,tools/pruner.jpg,0.015770982528579933
healthy,acquisition,CS-,2,tools/routerplane.jpg,4.5037802107071365e-05
healthy,acquisition,CS-,2,tools/ruler.jpg,0.0005652839934816289
healthy,acquisition,CS-,2,tools/sander.jpg,0.01769700437497531
healthy,acquisition,CS-,2,tools/sparkplug.jpg,0.006791058924740304
healthy,acquisition,CS-,2,tools/spoon.jpg,0.145278014960708
healthy,acquisition,CS-,2,tools/thermometer.jpg,0.17634022037313493
healthy,acquisition,CS-,2,tools/tubeflaring.jpg,3.1106043744650544e-05
healthy,acquisition,CS-,2,tools/vegetablepeeler.jpg,0.7516906869693898
healthy,acquisition,CS-,2,tools/viceclamp.jpg,0.006770322356858707
healthy,acquisition,CS-,2,tools/weedeater.jpg,0.5164714720218391
healthy,acquisition,CS-,2,tools/woodchipper.jpg,5.470148588540194e-10
healthy,acquisition,CS-,2,tools/wrench.jpg,0.08500423039852358
healthy,acquisition,CS-,3,tools/beaker.jpg,0.9540685971440998
healthy,acquisition,CS-,3,tools/blackboard.jpg,0.9999981530224352
healthy,acquisition,CS-,3,tools/broom.jpg,0.9040839822211774
healthy,acquisition,CS-,3,tools/eraser.jpg,9.953221337755738e-07
healthy,acquisition,CS-,3,tools/fan.jpg,0.9995549996721553
healthy,acquisition,CS-,3,tools/lawnmower.jpg,1.0752341583244278e-07
healthy,acquisition,CS-,3,tools/levelmount.jpg,0.994042316630762
healthy,acquisition,CS-,3,tools/mallet.jpg,0.11536037156113296
healthy,acquisition,CS-,3,tools/measuringcups.jpg,0.9999999262448557
healthy,acquisition,CS-,3,tools/measuringdevice.jpg,0.9963495886722518
healthy,acquisition,CS-,3,tools/pruner.jpg,0.9884209863331086
healthy,acquisition,CS-,3,tools/routerplane.jpg,1.315003283988842e-12
healthy,acquisition,CS-,3,tools/ruler.jpg,1.5271685354865613e-11
healthy,acquisition,CS-,3,tools/sander.jpg,0.001253586581251559
healthy,acquisition,CS-,3,tools/sparkplug.jpg,0.013722539456690658
healthy,acquisition,CS-,3,tools/spoon.jpg,0.12129566578196047
healthy,acquisition,CS-,3,tools/thermometer.jpg,0.9999998335363478
healthy,acquisition,CS-,3,tools/tubeflaring.jpg,6.787521760392733e-07
healthy,acquisition,CS-,3,tools/vegetablepeeler.jpg,0.011168685816183773
healthy,acquisition,CS-,3,tools/viceclamp.jpg,0.0003006716599251479
healthy,acquisition,CS-,3,tools/weedeater.jpg,0.9598851059038488
healthy,acquisition,CS-,3,tools/woodchipper.jpg,1.952379212975283e-06
healthy,acquisition,CS-,3,tools/wrench.jpg,0.003818569472566432
healthy,acquisition,CS-,4,animals/ant.jpg,0.9999999970331108
healthy,acquisition,CS-,4,animals/anteater.jpg,0.047048345175241826
healthy,acquisition,CS-,4,animals/assassinbug.jpg,0.9999936460633099
healthy,acquisition,CS-,4,animals/baldeagle.jpg,0.9999964763624858
healthy,acquisition,CS-,4,animals/brown_bear.jpg,0.999321353240073
healthy,acquisition,CS-,4,animals/camel.jpg,0.9811660039669435
healthy,acquisition,CS-,4,animals/carp.jpg,0.9996589303065162
healthy,acquisition,CS-,4,animals/catfish.jpg,0.9999999967067255
healthy,acquisition,CS-,4,animals/chipmunk.jpg,0.9999864732006156
healthy,acquisition,CS-,4,animals/dramaderry.jpg,0.9999005734986586
healthy,acquisition,CS-,4,animals/duck.jpg,0.9994334589258147
healthy,acquisition,CS-,4,animals/firebug.jpg,0.9987479351402092
healthy,acquisition,CS-,4,animals/herring.jpg,0.9991939152497532
healthy,acquisition,CS-,4,animals/mahimahi.jpg,0.14722388362823238
healthy,acquisition,CS-,4,animals/mink.jpg,0.9999581719289071
healthy,acquisition,CS-,4,animals/mouse.jpg,0.008513308589657057
healthy,acquisition,CS-,4,animals/palmcockatoo.jpg,0.9997151266808291
healthy,acquisition,CS-,4,animals/partridge.jpg,0.9999986883118807
healthy,acquisition,CS-,4,animals/rabbit.jpg,0.9999999948523444
healthy,acquisition,CS-,4,animals/seal.jpg,0.9986463361431768
healthy,acquisition,CS-,4,animals/shark.jpg,0.9999999935068826
healthy,acquisition,CS-,4,animals/sheep.jpg,0.9941146524058082
healthy,acquisition,CS-,4,animals/snail.jpg,0.9959880059016283
healthy,acquisition,CS-,4,animals/turkey.jpg,0.9999999604803134
healthy,acquisition,CS-,5,animals/ant.jpg,0.0009133211709592863
healthy,acquisition,CS-,5,animals/anteater.jpg,0.9999992154864343
healthy,acquisition,CS-,5,animals/assassinbug.jpg,0.9999664880962723
healthy,acquisition,CS-,5,animals/baldeagle.jpg,0.0003348182459440011
healthy,acquisition,CS-,5,animals/brown_bear.jpg,0.9999998908418192
healthy,acquisition,CS-,5,animals/camel.jpg,0.04198864534418863
healthy,acquisition,CS-,5,animals/carp.jpg,0.4065472170451867
healthy,acquisition,CS-,5,animals/catfish.jpg,0.9953857804784295
healthy,acquisition,CS-,5,animals/chipmunk.jpg,0.07155934312925437
healthy,acquisition,CS-,5,animals/dramaderry.jpg,0.981540227047621
healthy,acquisition,CS-,5,animals/duck.jpg,0.8747353620635471
healthy,acquisition,CS-,5,animals/firebug.jpg,0.9999999998627844
healthy,acquisition,CS-,5,animals/herring.jpg,0.9989231326069564
healthy,acquisition,CS-,5,animals/mahimahi.jpg,0.8926039444930263
healthy,acquisition,CS-,5,animals/mink.jpg,0.45545066405635537
healthy,acquisition,CS-,5,animals/mouse.jpg,0.5909247715586738
healthy,acquisition,CS-,5,animals/partridge.jpg,0.6674643248949897
