group,condition,memory_phase,roi,subject,rsa
healthy,CS+,encoding,A32sg,1,0.27923812364180456
healthy,CS+,encoding,A32sg,2,0.13623666147293767
healthy,CS+,encoding,A32sg,3,0.04717795735048659
healthy,CS+,encoding,A32sg,4,0.1035156399546589
healthy,CS+,encoding,A32sg,5,0.4598355429775387
healthy,CS+,encoding,A32sg,6,0.8283469904816714
healthy,CS+,encoding,A32sg,7,0.11345760354431356
healthy,CS+,encoding,A32sg,8,0.6291522376510227
healthy,CS+,encoding,A32sg,9,0.07320195449537148
healthy,CS+,encoding,A32sg,10,0.005135771869020997
healthy,CS+,encoding,A32sg,12,0.029252373820274766
healthy,CS+,encoding,A32sg,13,0.04986201211433442
healthy,CS+,encoding,A32sg,14,0.26457743112874915
healthy,CS+,encoding,A32sg,15,0.1503588309769591
healthy,CS+,encoding,A32sg,16,0.1858513006134493
healthy,CS+,encoding,A32sg,17,0.13253391858145053
healthy,CS+,encoding,A32sg,18,0.05240463575863821
healthy,CS+,encoding,A32sg,19,0.21310680506892923
healthy,CS+,encoding,A32sg,21,0.023120813049398406
healthy,CS+,encoding,A32sg,23,0.06496499433774867
healthy,CS+,encoding,A32sg,24,0.2543236137724515
healthy,CS+,encoding,A32sg,25,0.11758122279308461
healthy,CS+,encoding,A32sg,26,0.7468679916017322
healthy,CS+,encoding,A32p,1,0.398663973964559
healthy,CS+,encoding,A32p,2,0.3426547834159097
healthy,CS+,encoding,A32p,3,0.0191035433710184
healthy,CS+,encoding,A32p,4,0.02039111130528104
healthy,CS+,encoding,A32p,5,0.15519584625154412
healthy,CS+,encoding,A32p,6,0.10044378516985082
healthy,CS+,encoding,A32p,7,0.13857186988037729
healthy,CS+,encoding,A32p,8,0.8296019757346362
healthy,CS+,encoding,A32p,9,0.09738450461464941
healthy,CS+,encoding,A32p,10,0.06612385922216278
healthy,CS+,encoding,A32p,12,0.00521954693204789
healthy,CS+,encoding,A32p,13,0.6099429636629762
healthy,CS+,encoding,A32p,14,0.09558861178334871
healthy,CS+,encoding,A32p,15,0.09371123500887284
healthy,CS+,encoding,A32p,16,0.5481711426065341
healthy,CS+,encoding,A32p,17,0.10457273009621816
healthy,CS+,encoding,A32p,18,0.04148062851020725
healthy,CS+,encoding,A32p,19,0.12253797131687276
healthy,CS+,encoding,A32p,21,0.1278612306843702
healthy,CS+,encoding,A32p,23,0.12138012518911973
healthy,CS+,encoding,A32p,24,0.23939803378047644
healthy,CS+,encoding,A32p,25,0.022536736387850524
healthy,CS+,encoding,A32p,26,0.11900355423216588
healthy,CS+,encoding,A24cd,1,0.9178284213653733
healthy,CS+,encoding,A24cd,2,0.34078766062160093
healthy,CS+,encoding,A24cd,3,0.022130633615452023
healthy,CS+,encoding,A24cd,4,0.06364380545547806
healthy,CS+,encoding,A24cd,5,0.6770617254019489
healthy,CS+,encoding,A24cd,6,0.1737177318300171
healthy,CS+,encoding,A24cd,7,0.22228474598676662
healthy,CS+,encoding,A24cd,8,0.45096851966932533
healthy,CS+,encoding,A24cd,9,0.06922488575325542
healthy,CS+,encoding,A24cd,10,0.2063238531407244
healthy,CS+,encoding,A24cd,12,0.017360731647252627
healthy,CS+,encoding,A24cd,13,0.4824439069137518
healthy,CS+,encoding,A24cd,14,0.11800487872369803
healthy,CS+,encoding,A24cd,15,0.09832636827904256
healthy,CS+,encoding,A24cd,16,1.0484390881809762
healthy,CS+,encoding,A24cd,17,0.18534585847973586
healthy,CS+,encoding,A24cd,18,0.1015394168362843
healthy,CS+,encoding,A24cd,19,0.49820321749552576
healthy,CS+,encoding,A24cd,21,0.009907943087374983
healthy,CS+,encoding,A24cd,23,0.16263844644574282
healthy,CS+,encoding,A24cd,24,0.14526395350398505
healthy,CS+,encoding,A24cd,25,0.007244670999917745
healthy,CS+,encoding,A24cd,26,0.19305886662026164
healthy,CS+,encoding,A24rv,1,0.05195604129355939
healthy,CS+,encoding,A24rv,2,0.04990421525850411
healthy,CS+,encoding,A24rv,3,-0.002461548982280492
healthy,CS+,encoding,A24rv,4,0.04457219434771161
healthy,CS+,encoding,A24rv,5,0.051788611275741775
healthy,CS+,encoding,A24rv,6,0.21299090424940836
healthy,CS+,encoding,A24rv,7,0.13017594415322273
healthy,CS+,encoding,A24rv,8,0.19928539171076895
healthy,CS+,encoding,A24rv,9,0.16985995788319874
healthy,CS+,encoding,A24rv,10,0.007483052167764881
healthy,CS+,encoding,A24rv,12,0.1412597581950806
healthy,CS+,encoding,A24rv,13,0.1096458304320127
healthy,CS+,encoding,A24rv,14,0.10454805321258728
healthy,CS+,encoding,A24rv,15,-0.026850452051872628
healthy,CS+,encoding,A24rv,16,0.0851555921270073
healthy,CS+,encoding,A24rv,17,0.02352159017427459
healthy,CS+,encoding,A24rv,18,0.1138011794429212
healthy,CS+,encoding,A24rv,19,0.24172905343980705
healthy,CS+,encoding,A24rv,21,0.033788612954106005
healthy,CS+,encoding,A24rv,23,0.10036319142439802
healthy,CS+,encoding,A24rv,24,0.03859015637370457
healthy,CS+,encoding,A24rv,25,0.016924272319374337
healthy,CS+,encoding,A24rv,26,0.05066182836063027
healthy,CS+,encoding,A14m,1,0.6389571991238943
healthy,CS+,encoding,A14m,2,0.1030670201522115
healthy,CS+,encoding,A14m,3,0.050723577399202115
healthy,CS+,encoding,A14m,4,0.18777833048176928
healthy,CS+,encoding,A14m,5,0.2673883609843551
healthy,CS+,encoding,A14m,6,0.7327843839886646
healthy,CS+,encoding,A14m,7,0.16052445308821175
healthy,CS+,encoding,A14m,8,0.24397785552267737
healthy,CS+,encoding,A14m,9,0.11652790539447119
healthy,CS+,encoding,A14m,10,0.14240954731439148
healthy,CS+,encoding,A14m,12,0.028792104374877645
healthy,CS+,encoding,A14m,13,0.20962796095418687
healthy,CS+,encoding,A14m,14,0.38677091975636657
healthy,CS+,encoding,A14m,15,0.23826960889263976
healthy,CS+,encoding,A14m,16,0.16471151745060894
healthy,CS+,encoding,A14m,17,0.3448053450445778
healthy,CS+,encoding,A14m,18,0.13121033516723724
healthy,CS+,encoding,A14m,19,0.2397768655354055
healthy,CS+,encoding,A14m,21,0.13834415484472762
healthy,CS+,encoding,A14m,23,0.18849623261669618
healthy,CS+,encoding,A14m,24,0.13109138956537583
healthy,CS+,encoding,A14m,25,0.11060953764715503
healthy,CS+,encoding,A14m,26,0.6239582048349853
healthy,CS+,encoding,A11m,1,0.405310031075246
healthy,CS+,encoding,A11m,2,0.10969081452299116
healthy,CS+,encoding,A11m,3,0.029183550854801437
healthy,CS+,encoding,A11m,4,0.020284445076458036
healthy,CS+,encoding,A11m,5,0.5583348908309909
healthy,CS+,encoding,A11m,6,0.11007612289039244
healthy,CS+,encoding,A11m,7,0.041015039199195656
healthy,CS+,encoding,A11m,8,0.14752733581667052
healthy,CS+,encoding,A11m,9,0.13368557993601118
healthy,CS+,encoding,A11m,10,0.17209199279637774
healthy,CS+,encoding,A11m,12,0.08408914566762846
healthy,CS+,encoding,A11m,13,0.2928050942911935
healthy,CS+,encoding,A11m,14,0.1282825646732052
healthy,CS+,encoding,A11m,15,0.14343697040481032
healthy,CS+,encoding,A11m,16,0.07924970051257592
healthy,CS+,encoding,A11m,17,0.1321765435692363
healthy,CS+,encoding,A11m,18,0.1322703363032076
healthy,CS+,encoding,A11m,19,0.349799721745836
healthy,CS+,encoding,A11m,21,0.16338893473035432
healthy,CS+,encoding,A11m,23,0.02573608960764659
healthy,CS+,encoding,A11m,24,0.0842006015425984
healthy,CS+,encoding,A11m,25,0.057284818531014685
healthy,CS+,encoding,A11m,26,0.34864067579630625
healthy,CS+,encoding,A13,1,0.11503533442426492
healthy,CS+,encoding,A13,2,0.02708796734365838
healthy,CS+,encoding,A13,3,0.010662046237642702
healthy,CS+,encoding,A13,4,0.06396269855406277
healthy,CS+,encoding,A13,5,0.11838291881871836
healthy,CS+,encoding,A13,6,0.450088279136293
healthy,CS+,encoding,A13,7,0.11183290645779259
healthy,CS+,encoding,A13,8,0.2520925717705882
healthy,CS+,encoding,A13,9,0.25404210484326795
healthy,CS+,encoding,A13,10,0.09698437574849457
healthy,CS+,encoding,A13,12,0.01151305318960441
healthy,CS+,encoding,A13,13,0.099952075738612
healthy,CS+,encoding,A13,14,0.11863986013541455
healthy,CS+,encoding,A13,15,0.18885329744521162
healthy,CS+,encoding,A13,16,0.20166901781710878
healthy,CS+,encoding,A13,17,0.031243152263582256
healthy,CS+,encoding,A13,18,0.222466783869727
healthy,CS+,encoding,A13,19,0.18963487844836666
healthy,CS+,encoding,A13,21,0.14765807931614597
healthy,CS+,encoding,A13,23,0.012627780165896873
healthy,CS+,encoding,A13,24,-0.013555620603559132
healthy,CS+,encoding,A13,25,0.06805711987736163
healthy,CS+,encoding,A13,26,0.7071284135306839
healthy,CS+,encoding,A10m,1,0.3735679248637747
healthy,CS+,encoding,A10m,2,0.2734632016900671
healthy,CS+,encoding,A10m,3,0.01707770008752531
healthy,CS+,encoding,A10m,4,0.17223128813349525
healthy,CS+,encoding,A10m,5,0.22724857331949483
healthy,CS+,encoding,A10m,6,0.1622467842158295
healthy,CS+,encoding,A10m,7,0.3185922440746951
healthy,CS+,encoding,A10m,8,0.1008358262484017
healthy,CS+,encoding,A10m,9,0.03478966809758829
healthy,CS+,encoding,A10m,10,0.051892670461022555
healthy,CS+,encoding,A10m,12,0.030459402757695375
healthy,CS+,encoding,A10m,13,0.33573665388707563
healthy,CS+,encoding,A10m,14,0.3108908490201416
healthy,CS+,encoding,A10m,15,0.19241726809243545
healthy,CS+,encoding,A10m,16,0.22725815785304018
healthy,CS+,encoding,A10m,17,0.19931203601020683
healthy,CS+,encoding,A10m,18,0.08529748913614939
healthy,CS+,encoding,A10m,19,0.19709958138935033
healthy,CS+,encoding,A10m,21,0.10020457758139556
healthy,CS+,encoding,A10m,23,0.07955927820674479
healthy,CS+,encoding,A10m,24,0.40810682701467627
healthy,CS+,encoding,A10m,25,0.010212343557460547
healthy,CS+,encoding,A10m,26,0.5762804115737828
healthy,CS+,encoding,A9m,1,1.1723006175777908
healthy,CS+,encoding,A9m,2,0.25495317968309084
healthy,CS+,encoding,A9m,3,0.08148082683700458
healthy,CS+,encoding,A9m,4,0.2716574226751759
healthy,CS+,encoding,A9m,5,0.3274291592554689
healthy,CS+,encoding,A9m,6,0.38063593351753844
healthy,CS+,encoding,A9m,7,0.15762349200315573
healthy,CS+,encoding,A9m,8,0.4944016942237237
healthy,CS+,encoding,A9m,9,0.10730841550666716
healthy,CS+,encoding,A9m,10,0.17338486205350215
healthy,CS+,encoding,A9m,12,0.22433386922529472
healthy,CS+,encoding,A9m,13,0.44693248346542563
healthy,CS+,encoding,A9m,14,0.01199222934406067
healthy,CS+,encoding,A9m,15,0.03248899007076214
healthy,CS+,encoding,A9m,16,0.6518248438829111
healthy,CS+,encoding,A9m,17,0.06897700653256776
healthy,CS+,encoding,A9m,18,0.08430399865398515
healthy,CS+,encoding,A9m,19,0.15311661322666792
healthy,CS+,encoding,A9m,21,0.2950443611601182
healthy,CS+,encoding,A9m,23,0.14810567084880613
healthy,CS+,encoding,A9m,24,0.40660965057193627
healthy,CS+,encoding,A9m,25,0.12539253537328782
healthy,CS+,encoding,A9m,26,0.24237796912230053
healthy,CS+,encoding,A8m,1,0.39701516954008753
healthy,CS+,encoding,A8m,2,0.8548378613857015
healthy,CS+,encoding,A8m,3,0.022498206693897804
healthy,CS+,encoding,A8m,4,0.09369406241946009
healthy,CS+,encoding,A8m,5,0.28071055410526813
healthy,CS+,encoding,A8m,6,0.5618012649172783
healthy,CS+,encoding,A8m,7,0.49236235500283165
healthy,CS+,encoding,A8m,8,0.9122131117124093
healthy,CS+,encoding,A8m,9,0.2623158157597657
healthy,CS+,encoding,A8m,10,0.5994225986658769
healthy,CS+,encoding,A8m,12,0.04532095592914006
healthy,CS+,encoding,A8m,13,0.39322345538947595
healthy,CS+,encoding,A8m,14,0.08593313373846606
healthy,CS+,encoding,A8m,15,0.06571703251231455
healthy,CS+,encoding,A8m,16,0.7265458574461421
healthy,CS+,encoding,A8m,17,0.1333931100235868
healthy,CS+,encoding,A8m,18,0.16563161889174366
healthy,CS+,encoding,A8m,19,0.16993859800948735
healthy,CS+,encoding,A8m,21,0.21441338155039902
healthy,CS+,encoding,A8m,23,0.15070686690414223
healthy,CS+,encoding,A8m,24,0.9901962633058875
healthy,CS+,encoding,A8m,25,0.15777040696650088
healthy,CS+,encoding,A8m,26,0.4974775463898704
healthy,CS+,encoding,A6m,1,0.5410394505719096
healthy,CS+,encoding,A6m,2,0.1607250442844258
healthy,CS+,encoding,A6m,3,0.03724493051887887
healthy,CS+,encoding,A6m,4,0.20313920343956662
healthy,CS+,encoding,A6m,5,0.9145574177741259
healthy,CS+,encoding,A6m,6,0.23557419797839188
healthy,CS+,encoding,A6m,7,0.1711354859391013
healthy,CS+,encoding,A6m,8,0.3426610451925874
healthy,CS+,encoding,A6m,9,0.13373912417640885
healthy,CS+,encoding,A6m,10,0.5644268459858489
healthy,CS+,encoding,A6m,12,0.052768921567947165
healthy,CS+,encoding,A6m,13,1.2274378762693428
healthy,CS+,encoding,A6m,14,0.06378022016590006
healthy,CS+,encoding,A6m,15,0.22973383496308378
healthy,CS+,encoding,A6m,16,0.6455231325084054
healthy,CS+,encoding,A6m,17,0.09201646204353464
healthy,CS+,encoding,A6m,18,-0.0038896208022085755
healthy,CS+,encoding,A6m,19,0.32948442482107
healthy,CS+,encoding,A6m,21,0.16991331227251047
healthy,CS+,encoding,A6m,23,0.12001422497375142
healthy,CS+,encoding,A6m,24,0.28508550339242533
healthy,CS+,encoding,A6m,25,0.2181420386889749
healthy,CS+,encoding,A6m,26,0.0483257345944101
healthy,CS+,encoding,hc_tail,1,-0.05533307292883993
healthy,CS+,encoding,hc_tail,2,-0.04116463293350289
healthy,CS+,encoding,hc_tail,3,-0.013165044603144393
healthy,CS+,encoding,hc_tail,4,-0.009566166090332862
healthy,CS+,encoding,hc_tail,5,0.02531179650722774
healthy,CS+,encoding,hc_tail,6,0.061928149028897886
healthy,CS+,encoding,hc_tail,7,0.020590902054216518
healthy,CS+,encoding,hc_tail,8,0.08940073070493738
healthy,CS+,encoding,hc_tail,9,0.018465057859512
healthy,CS+,encoding,hc_tail,10,0.014207062762175253
healthy,CS+,encoding,hc_tail,12,-0.01897666721608831
healthy,CS+,encoding,hc_tail,13,-0.035216756443049495
healthy,CS+,encoding,hc_tail,14,0.041881402995672015
healthy,CS+,encoding,hc_tail,15,-0.01224100788961869
healthy,CS+,encoding,hc_tail,16,0.11425658995826396
healthy,CS+,encoding,hc_tail,17,-0.0037029333034839717
healthy,CS+,encoding,hc_tail,18,0.04025262900044096
healthy,CS+,encoding,hc_tail,19,-0.004189756408083203
healthy,CS+,encoding,hc_tail,21,0.019676867713928632
healthy,CS+,encoding,hc_tail,23,0.27118127527560826
healthy,CS+,encoding,hc_tail,24,0.012139893186698354
healthy,CS+,encoding,hc_tail,25,-0.015568942449774519
healthy,CS+,encoding,hc_tail,26,-0.04279845665264839
healthy,CS+,encoding,hc_body,1,0.002502829563101435
healthy,CS+,encoding,hc_body,2,0.06075046644996787
healthy,CS+,encoding,hc_body,3,-0.011770604082110126
healthy,CS+,encoding,hc_body,4,0.02924790232592927
healthy,CS+,encoding,hc_body,5,0.06198347071508481
healthy,CS+,encoding,hc_body,6,-0.01698853845560597
healthy,CS+,encoding,hc_body,7,0.108292621066142
healthy,CS+,encoding,hc_body,8,0.08860064896426391
healthy,CS+,encoding,hc_body,9,0.04730771136619706
healthy,CS+,encoding,hc_body,10,-0.007919787645751568
healthy,CS+,encoding,hc_body,12,0.08312291375676256
healthy,CS+,encoding,hc_body,13,-0.020768128664484332
healthy,CS+,encoding,hc_body,14,0.013798412702289391
healthy,CS+,encoding,hc_body,15,-0.013935068360747042
healthy,CS+,encoding,hc_body,16,0.19295182003920097
healthy,CS+,encoding,hc_body,17,0.07410783592766121
healthy,CS+,encoding,hc_body,18,0.009000647759739772
healthy,CS+,encoding,hc_body,19,-0.004573499858904577
healthy,CS+,encoding,hc_body,21,-0.010284828306334474
healthy,CS+,encoding,hc_body,23,0.04634172672188636
healthy,CS+,encoding,hc_body,24,-0.01904274072935054
healthy,CS+,encoding,hc_body,25,0.021934365648046947
healthy,CS+,encoding,hc_body,26,0.01167878919642026
healthy,CS+,encoding,hc_head,1,0.24043291269435704
healthy,CS+,encoding,hc_head,2,0.04996667518529946
healthy,CS+,encoding,hc_head,3,0.00951587663747647
healthy,CS+,encoding,hc_head,4,0.12237016613628054
healthy,CS+,encoding,hc_head,5,0.05278533354798407
healthy,CS+,encoding,hc_head,6,0.09797483525877146
healthy,CS+,encoding,hc_head,7,0.09965214903332133
healthy,CS+,encoding,hc_head,8,0.05475302958312782
healthy,CS+,encoding,hc_head,9,0.02599420258492839
healthy,CS+,encoding,hc_head,10,0.06772924880656642
healthy,CS+,encoding,hc_head,12,0.0800859269298606
healthy,CS+,encoding,hc_head,13,0.019071290551261215
healthy,CS+,encoding,hc_head,14,0.1796344760800748
healthy,CS+,encoding,hc_head,15,0.022917043456841625
healthy,CS+,encoding,hc_head,16,-0.007735757409003859
healthy,CS+,encoding,hc_head,17,0.06065917389172421
healthy,CS+,encoding,hc_head,18,0.09407673819480523
healthy,CS+,encoding,hc_head,19,0.024514989905610976
healthy,CS+,encoding,hc_head,21,0.0031009505548693483
healthy,CS+,encoding,hc_head,23,0.03599340121374754
healthy,CS+,encoding,hc_head,24,0.12271521683340117
healthy,CS+,encoding,hc_head,25,0.14602127458407452
healthy,CS+,encoding,hc_head,26,0.08708691954080418
healthy,CS+,encoding,amyg_bla,1,-0.022252950550830975
healthy,CS+,encoding,amyg_bla,2,0.30523295330584477
healthy,CS+,encoding,amyg_bla,3,-0.0010984350906329374
healthy,CS+,encoding,amyg_bla,4,0.0574606174371174
healthy,CS+,encoding,amyg_bla,5,-0.008516848760894702
healthy,CS+,encoding,amyg_bla,6,0.09318557500923513
healthy,CS+,encoding,amyg_bla,7,0.03465769987408441
healthy,CS+,encoding,amyg_bla,8,0.005533644491212825
healthy,CS+,encoding,amyg_bla,9,-0.00017703389381686934
healthy,CS+,encoding,amyg_bla,10,0.056944183862530404
healthy,CS+,encoding,amyg_bla,12,0.0033926229639931996
healthy,CS+,encoding,amyg_bla,13,0.034429475430342506
healthy,CS+,encoding,amyg_bla,14,0.023260690262751477
healthy,CS+,encoding,amyg_bla,15,0.22810830453002218
healthy,CS+,encoding,amyg_bla,16,-0.011137001679383203
healthy,CS+,encoding,amyg_bla,17,0.07190210962612614
healthy,CS+,encoding,amyg_bla,18,0.010101007742143453
healthy,CS+,encoding,amyg_bla,19,0.05914351745944619
healthy,CS+,encoding,amyg_bla,21,-0.00562308378826784
healthy,CS+,encoding,amyg_bla,23,0.06321916884699016
healthy,CS+,encoding,amyg_bla,24,0.026681613120190253
healthy,CS+,encoding,amyg_bla,25,0.09550042981178543
healthy,CS+,encoding,amyg_bla,26,0.061232144531444245
healthy,CS+,encoding,amyg_cem,1,-0.017807862112663983
healthy,CS+,encoding,amyg_cem,2,0.026862335002771662
healthy,CS+,encoding,amyg_cem,3,-0.017552441559537644
healthy,CS+,encoding,amyg_cem,4,0.014376252584163517
healthy,CS+,encoding,amyg_cem,5,0.07092567199367274
healthy,CS+,encoding,amyg_cem,6,-0.03623841384728128
healthy,CS+,encoding,amyg_cem,7,0.7042340945669034
healthy,CS+,encoding,amyg_cem,8,0.29450554785768945
healthy,CS+,encoding,amyg_cem,9,0.0037504587382364753
healthy,CS+,encoding,amyg_cem,10,0.07137985434963263
healthy,CS+,encoding,amyg_cem,12,0.07067258418303227
healthy,CS+,encoding,amyg_cem,13,0.006233574366055379
healthy,CS+,encoding,amyg_cem,14,0.07375904069489561
healthy,CS+,encoding,amyg_cem,15,0.054280942272352875
healthy,CS+,encoding,amyg_cem,16,-0.032041336753128175
healthy,CS+,encoding,amyg_cem,17,0.02259150518192092
healthy,CS+,encoding,amyg_cem,18,-0.011659116328535129
healthy,CS+,encoding,amyg_cem,19,0.09450752739960858
healthy,CS+,encoding,amyg_cem,21,-0.01221159382741644
healthy,CS+,encoding,amyg_cem,23,-0.007282077624778112
healthy,CS+,encoding,amyg_cem,24,-0.04297869257454972
healthy,CS+,encoding,amyg_cem,25,0.21980147977177736
healthy,CS+,encoding,amyg_cem,26,0.0043189753267419105
healthy,CS-,encoding,A32sg,1,0.022343217463405392
healthy,CS-,encoding,A32sg,2,0.008097580171854166
healthy,CS-,encoding,A32sg,3,0.008378414150273438
healthy,CS-,encoding,A32sg,4,0.040902588712321
healthy,CS-,encoding,A32sg,5,0.19154866021182887
healthy,CS-,encoding,A32sg,6,0.19777944964604635
healthy,CS-,encoding,A32sg,7,0.11768434619044352
healthy,CS-,encoding,A32sg,8,0.08665660058401606
healthy,CS-,encoding,A32sg,9,0.06356081780103245
healthy,CS-,encoding,A32sg,10,0.006657107710477072
healthy,CS-,encoding,A32sg,12,0.016840217716897088
healthy,CS-,encoding,A32sg,13,0.010231689891628804
healthy,CS-,encoding,A32sg,14,0.20242157312648154
healthy,CS-,encoding,A32sg,15,0.014524708900469046
healthy,CS-,encoding,A32sg,16,0.10987296513784467
healthy,CS-,encoding,A32sg,17,-0.006485807194485168
healthy,CS-,encoding,A32sg,18,0.027748117984762018
healthy,CS-,encoding,A32sg,19,0.0007641589345674166
healthy,CS-,encoding,A32sg,21,0.013598783858575462
healthy,CS-,encoding,A32sg,23,0.03777804691855694
healthy,CS-,encoding,A32sg,24,0.1891230073331121
healthy,CS-,encoding,A32sg,25,0.04151262888699624
healthy,CS-,encoding,A32sg,26,0.31555713821148956
healthy,CS-,encoding,A32p,1,0.07278877473792937
healthy,CS-,encoding,A32p,2,0.0434436745278243
healthy,CS-,encoding,A32p,3,0.0006106019411055873
healthy,CS-,encoding,A32p,4,-0.009883647283486629
healthy,CS-,encoding,A32p,5,0.010553651987856169
healthy,CS-,encoding,A32p,6,0.015197835598934265
healthy,CS-,encoding,A32p,7,0.03598319174836265
healthy,CS-,encoding,A32p,8,0.13052762118324487
healthy,CS-,encoding,A32p,9,0.05609078188761428
healthy,CS-,encoding,A32p,10,0.11990191903380157
healthy,CS-,encoding,A32p,12,0.034773077012675575
healthy,CS-,encoding,A32p,13,0.38207991476458325
healthy,CS-,encoding,A32p,14,0.13340670752731495
healthy,CS-,encoding,A32p,15,0.03539668839814437
healthy,CS-,encoding,A32p,16,0.039468741227195285
healthy,CS-,encoding,A32p,17,0.016202291219598725
healthy,CS-,encoding,A32p,18,0.04269060124654013
healthy,CS-,encoding,A32p,19,0.5810989847390479
healthy,CS-,encoding,A32p,21,0.0099236146600253
healthy,CS-,encoding,A32p,23,0.09555565370650076
healthy,CS-,encoding,A32p,24,0.12123558099238932
healthy,CS-,encoding,A32p,25,0.07860059247588334
healthy,CS-,encoding,A32p,26,0.08620213332951365
healthy,CS-,encoding,A24cd,1,0.173819274767315
healthy,CS-,encoding,A24cd,2,0.06799926856345222
healthy,CS-,encoding,A24cd,3,0.021234565255432453
healthy,CS-,encoding,A24cd,4,0.06066027200800387
healthy,CS-,encoding,A24cd,5,0.08792333725929849
healthy,CS-,encoding,A24cd,6,0.029083548708332203
healthy,CS-,encoding,A24cd,7,0.06073847171603686
healthy,CS-,encoding,A24cd,8,0.20882996733458078
healthy,CS-,encoding,A24cd,9,0.04175155661286588
healthy,CS-,encoding,A24cd,10,0.07871069643834676
healthy,CS-,encoding,A24cd,12,0.06422867792316737
healthy,CS-,encoding,A24cd,13,0.3130504277964221
healthy,CS-,encoding,A24cd,14,0.06290952350069319
healthy,CS-,encoding,A24cd,15,0.049698773478531924
healthy,CS-,encoding,A24cd,16,0.3092982262961628
healthy,CS-,encoding,A24cd,17,0.10097324580866346
healthy,CS-,encoding,A24cd,18,0.058480831125393345
healthy,CS-,encoding,A24cd,19,0.8562871884102624
healthy,CS-,encoding,A24cd,21,-0.008746623713750377
healthy,CS-,encoding,A24cd,23,0.0938044002466459
healthy,CS-,encoding,A24cd,24,0.10894234163451573
healthy,CS-,encoding,A24cd,25,0.17114583038077458
healthy,CS-,encoding,A24cd,26,0.1291237118841002
healthy,CS-,encoding,A24rv,1,0.012929335638554874
healthy,CS-,encoding,A24rv,2,0.1008813701651674
healthy,CS-,encoding,A24rv,3,0.007999009869817256
healthy,CS-,encoding,A24rv,4,0.14681188731918493
healthy,CS-,encoding,A24rv,5,0.03276256533796315
healthy,CS-,encoding,A24rv,6,0.08166630493077531
healthy,CS-,encoding,A24rv,7,0.06607890971011092
healthy,CS-,encoding,A24rv,8,0.02962364456714915
healthy,CS-,encoding,A24rv,9,0.1096754753015321
healthy,CS-,encoding,A24rv,10,0.010111197386396896
healthy,CS-,encoding,A24rv,12,0.1933215084772549
healthy,CS-,encoding,A24rv,13,0.09122083305822264
healthy,CS-,encoding,A24rv,14,0.05891469636156467
healthy,CS-,encoding,A24rv,15,-0.005317252969847104
healthy,CS-,encoding,A24rv,16,0.00219398716050192
healthy,CS-,encoding,A24rv,17,0.05849199723434817
healthy,CS-,encoding,A24rv,18,-0.006673181143706753
healthy,CS-,encoding,A24rv,19,0.05967160498963854
healthy,CS-,encoding,A24rv,21,0.07242442656140123
healthy,CS-,encoding,A24rv,23,0.025611955334329837
healthy,CS-,encoding,A24rv,24,0.03474671619510902
healthy,CS-,encoding,A24rv,25,-0.004983857680392616
healthy,CS-,encoding,A24rv,26,0.04942542010516609
healthy,CS-,encoding,A14m,1,0.04174807779250958
healthy,CS-,encoding,A14m,2,0.022126302047705985
healthy,CS-,encoding,A14m,3,0.03817601006373367
healthy,CS-,encoding,A14m,4,0.11256829760300141
healthy,CS-,encoding,A14m,5,0.09486399086087415
healthy,CS-,encoding,A14m,6,0.15759041146202954
healthy,CS-,encoding,A14m,7,0.15053394814589793
healthy,CS-,encoding,A14m,8,0.07501930440748568
healthy,CS-,encoding,A14m,9,0.23981186053506143
healthy,CS-,encoding,A14m,10,0.0360665733203911
healthy,CS-,encoding,A14m,12,0.018751914048566465
healthy,CS-,encoding,A14m,13,0.030215899678986524
healthy,CS-,encoding,A14m,14,0.16087965715255542
healthy,CS-,encoding,A14m,15,0.10144632830021112
healthy,CS-,encoding,A14m,16,0.0952628451556024
healthy,CS-,encoding,A14m,17,0.028011019560713238
healthy,CS-,encoding,A14m,18,0.07229114848100099
healthy,CS-,encoding,A14m,19,0.06669511848939404
healthy,CS-,encoding,A14m,21,0.07728584675197246
healthy,CS-,encoding,A14m,23,0.11924465512783161
healthy,CS-,encoding,A14m,24,0.03665639814422752
healthy,CS-,encoding,A14m,25,0.08693326957256538
healthy,CS-,encoding,A14m,26,0.2952888273485146
healthy,CS-,encoding,A11m,1,0.14781741925450353
healthy,CS-,encoding,A11m,2,0.021517079113110668
healthy,CS-,encoding,A11m,3,0.022565945618492497
healthy,CS-,encoding,A11m,4,0.13020267220841295
healthy,CS-,encoding,A11m,5,0.2966630262552368
healthy,CS-,encoding,A11m,6,0.07296344849754455
healthy,CS-,encoding,A11m,7,0.020328972484428928
healthy,CS-,encoding,A11m,8,0.04099383677893173
healthy,CS-,encoding,A11m,9,0.1903051305937325
healthy,CS-,encoding,A11m,10,0.09309151002489471
healthy,CS-,encoding,A11m,12,0.020169708118572
healthy,CS-,encoding,A11m,13,0.07491686569322935
healthy,CS-,encoding,A11m,14,0.04261160351754952
healthy,CS-,encoding,A11m,15,0.035166116326150694
healthy,CS-,encoding,A11m,16,0.04312370686740593
healthy,CS-,encoding,A11m,17,0.03209574970619199
healthy,CS-,encoding,A11m,18,0.06160591731338004
healthy,CS-,encoding,A11m,19,0.5322919924864515
healthy,CS-,encoding,A11m,21,0.033508278409579664
healthy,CS-,encoding,A11m,23,0.015300397301166304
