roi,cope,subject,phase,beta
A24cd,CS-E,4,memory_run-03,0.029978096
A24cd,CS-E,5,memory_run-01,0.264846
A24cd,CS-E,5,memory_run-02,-0.097019516
A24cd,CS-E,5,memory_run-03,-0.03978911
A24cd,CS-E,6,memory_run-01,0.029162113
A24cd,CS-E,6,memory_run-02,-0.032445315
A24cd,CS-E,6,memory_run-03,-0.15971994
A24cd,CS-E,7,memory_run-01,0.06858315
A24cd,CS-E,7,memory_run-02,0.018355777
A24cd,CS-E,7,memory_run-03,0.5870713
A24cd,CS-E,8,memory_run-01,0.34679833
A24cd,CS-E,8,memory_run-02,0.35613728
A24cd,CS-E,8,memory_run-03,0.3906804
A24cd,CS-E,9,memory_run-01,0.09039295
A24cd,CS-E,9,memory_run-02,-0.05700027
A24cd,CS-E,9,memory_run-03,-0.013089363
A24cd,CS-E,10,memory_run-01,0.13215175
A24cd,CS-E,10,memory_run-02,0.36052775
A24cd,CS-E,10,memory_run-03,0.3629699
A24cd,CS-E,12,memory_run-01,0.49580586
A24cd,CS-E,12,memory_run-02,0.588764
A24cd,CS-E,12,memory_run-03,0.65382004
A24cd,CS-E,13,memory_run-01,0.4987997
A24cd,CS-E,13,memory_run-02,0.22713593
A24cd,CS-E,13,memory_run-03,0.15939789
A24cd,CS-E,14,memory_run-01,0.19615081
A24cd,CS-E,14,memory_run-02,0.08010536
A24cd,CS-E,14,memory_run-03,-0.06140727
A24cd,CS-E,15,memory_run-01,0.24898343
A24cd,CS-E,15,memory_run-02,0.24380715
A24cd,CS-E,15,memory_run-03,0.12372763
A24cd,CS-E,16,memory_run-01,0.26743025
A24cd,CS-E,16,memory_run-02,0.20460178
A24cd,CS-E,16,memory_run-03,0.21713287
A24cd,CS-E,17,memory_run-01,0.3177389
A24cd,CS-E,17,memory_run-02,0.15055461
A24cd,CS-E,17,memory_run-03,0.14686169
A24cd,CS-E,18,memory_run-01,0.26513466
A24cd,CS-E,18,memory_run-02,0.42384198
A24cd,CS-E,18,memory_run-03,0.06750431
A24cd,CS-E,19,memory_run-01,0.2252539
A24cd,CS-E,19,memory_run-02,0.08024006
A24cd,CS-E,19,memory_run-03,0.3888804
A24cd,CS-E,20,memory_run-01,0.16356592
A24cd,CS-E,20,memory_run-02,-0.053830337
A24cd,CS-E,20,memory_run-03,0.16134146
A24cd,CS-E,21,memory_run-01,0.20592682
A24cd,CS-E,21,memory_run-02,0.16966847
A24cd,CS-E,21,memory_run-03,0.05424022
A24cd,CS-E,23,memory_run-01,-0.07140887
A24cd,CS-E,23,memory_run-02,0.07223719
A24cd,CS-E,23,memory_run-03,0.24921508
A24cd,CS-E,24,memory_run-01,0.28369698
A24cd,CS-E,24,memory_run-02,0.105174705
A24cd,CS-E,24,memory_run-03,0.28578746
A24cd,CS-E,25,memory_run-01,0.09379439
A24cd,CS-E,25,memory_run-02,-0.06633243
A24cd,CS-E,25,memory_run-03,-0.06375801
A24cd,CS-E,26,memory_run-01,0.030144209
A24cd,CS-E,26,memory_run-02,-0.02112015
A24cd,CS-E,26,memory_run-03,-0.14835542
A24cd,CS-E,101,memory_run-01,0.21154092
A24cd,CS-E,101,memory_run-02,0.44735986
A24cd,CS-E,101,memory_run-03,0.20810983
A24cd,CS-E,102,memory_run-01,-0.009806366
A24cd,CS-E,102,memory_run-02,0.3783534
A24cd,CS-E,102,memory_run-03,-0.024894418
A24cd,CS-E,103,memory_run-01,0.3311305
A24cd,CS-E,103,memory_run-02,0.16623579
A24cd,CS-E,103,memory_run-03,0.42198864
A24cd,CS-E,104,memory_run-01,0.38820118
A24cd,CS-E,104,memory_run-02,-0.079926476
A24cd,CS-E,104,memory_run-03,0.059097562
A24cd,CS-E,105,memory_run-01,0.38791332
A24cd,CS-E,105,memory_run-02,0.19476378
A24cd,CS-E,105,memory_run-03,0.381978
A24cd,CS-E,106,memory_run-01,-0.038434945
A24cd,CS-E,106,memory_run-02,0.049458567
A24cd,CS-E,106,memory_run-03,0.026564673
A24cd,CS-E,107,memory_run-01,0.4286031
A24cd,CS-E,107,memory_run-02,0.24052204
A24cd,CS-E,107,memory_run-03,0.38465357
A24cd,CS-E,108,memory_run-01,0.5196506
A24cd,CS-E,108,memory_run-02,0.3048544
A24cd,CS-E,108,memory_run-03,0.498817
A24cd,CS-E,109,memory_run-01,-0.060049646
A24cd,CS-E,109,memory_run-02,-0.08065923
A24cd,CS-E,109,memory_run-03,-0.035042122
A24cd,CS-E,110,memory_run-01,0.2871801
A24cd,CS-E,110,memory_run-02,0.1947338
A24cd,CS-E,110,memory_run-03,-0.058557175
A24cd,CS-E,111,memory_run-01,0.14881468
A24cd,CS-E,111,memory_run-02,-0.073570855
A24cd,CS-E,111,memory_run-03,-0.0049566384
A24cd,CS-E,112,memory_run-01,0.16329321
A24cd,CS-E,112,memory_run-02,0.09590114
A24cd,CS-E,112,memory_run-03,0.0007207017
A24cd,CS-E,113,memory_run-01,0.3041881
A24cd,CS-E,113,memory_run-02,0.11299857
A24cd,CS-E,113,memory_run-03,0.3120285
A24cd,CS-E,114,memory_run-01,-0.13533808
A24cd,CS-E,114,memory_run-02,-0.03320808
A24cd,CS-E,114,memory_run-03,0.3248445
A24cd,CS-E,115,memory_run-01,0.16398044
A24cd,CS-E,115,memory_run-02,0.012960229
A24cd,CS-E,115,memory_run-03,0.070022635
A24cd,CS-E,116,memory_run-01,0.1598229
A24cd,CS-E,116,memory_run-02,0.42519078
A24cd,CS-E,116,memory_run-03,0.2788758
A24cd,CS-E,117,memory_run-01,0.6537596
A24cd,CS-E,117,memory_run-02,0.15522137
A24cd,CS-E,117,memory_run-03,0.85378283
A24cd,CS-E,118,memory_run-01,-0.031664472
A24cd,CS-E,118,memory_run-02,0.25951552
A24cd,CS-E,118,memory_run-03,0.232388
A24cd,CS-E,120,memory_run-01,0.2941356
A24cd,CS-E,120,memory_run-02,-0.07169724
A24cd,CS-E,120,memory_run-03,0.0439701
A24cd,CS-E,121,memory_run-01,0.106535
A24cd,CS-E,121,memory_run-02,-0.20840408
A24cd,CS-E,121,memory_run-03,0.115350865
A24cd,CS-E,122,memory_run-01,0.5257524
A24cd,CS-E,122,memory_run-02,0.32809752
A24cd,CS-E,122,memory_run-03,0.46310687
A24cd,CS-E,123,memory_run-01,0.20754676
A24cd,CS-E,123,memory_run-02,-0.04239422
A24cd,CS-E,123,memory_run-03,0.3276746
A24cd,CS-E,124,memory_run-01,0.42064482
A24cd,CS-E,124,memory_run-02,0.1614608
A24cd,CS-E,124,memory_run-03,0.004818792
A24cd,CS-E,125,memory_run-01,0.56511945
A24cd,CS-E,125,memory_run-02,0.87464184
A24cd,CS-E,125,memory_run-03,0.4358292
A24rv,CS+B,1,memory_run-01,-0.23251975
A24rv,CS+B,1,memory_run-02,-0.07158868
A24rv,CS+B,1,memory_run-03,0.03859266
A24rv,CS+B,2,memory_run-01,-0.01036752
A24rv,CS+B,2,memory_run-02,-0.03893595
A24rv,CS+B,2,memory_run-03,0.030248547
A24rv,CS+B,3,memory_run-01,0.20019771
A24rv,CS+B,3,memory_run-02,0.08291296
A24rv,CS+B,3,memory_run-03,0.10902206
A24rv,CS+B,4,memory_run-01,-0.026060801
A24rv,CS+B,4,memory_run-02,-0.059994273
A24rv,CS+B,4,memory_run-03,0.023728235
A24rv,CS+B,5,memory_run-01,0.12120417
A24rv,CS+B,5,memory_run-02,0.03479381
A24rv,CS+B,5,memory_run-03,0.08341798
A24rv,CS+B,6,memory_run-01,-0.07295814
A24rv,CS+B,6,memory_run-02,-0.15507269
A24rv,CS+B,6,memory_run-03,-0.011675898
A24rv,CS+B,7,memory_run-01,-0.27895528
A24rv,CS+B,7,memory_run-02,-0.06952849
A24rv,CS+B,7,memory_run-03,-0.04736323
A24rv,CS+B,8,memory_run-01,0.29886824
A24rv,CS+B,8,memory_run-02,0.16403463
A24rv,CS+B,8,memory_run-03,0.089704804
A24rv,CS+B,9,memory_run-01,0.0046271808
A24rv,CS+B,9,memory_run-02,-0.13121091
A24rv,CS+B,9,memory_run-03,-0.14793985
A24rv,CS+B,10,memory_run-01,-0.050990265
A24rv,CS+B,10,memory_run-02,-0.036632303
A24rv,CS+B,10,memory_run-03,-0.093428746
A24rv,CS+B,12,memory_run-01,0.19403143
A24rv,CS+B,12,memory_run-02,0.17091966
A24rv,CS+B,12,memory_run-03,0.16892828
A24rv,CS+B,13,memory_run-01,-0.07654418
A24rv,CS+B,13,memory_run-02,0.10289501
A24rv,CS+B,13,memory_run-03,-0.100256175
A24rv,CS+B,14,memory_run-01,-0.24826284
A24rv,CS+B,14,memory_run-02,-0.1037294
A24rv,CS+B,14,memory_run-03,-0.12315298
A24rv,CS+B,15,memory_run-01,0.23796196
A24rv,CS+B,15,memory_run-02,0.16745603
A24rv,CS+B,15,memory_run-03,0.076440275
A24rv,CS+B,16,memory_run-01,-0.006298685
A24rv,CS+B,16,memory_run-02,0.07644273
A24rv,CS+B,16,memory_run-03,-0.15286818
A24rv,CS+B,17,memory_run-01,0.048233416
A24rv,CS+B,17,memory_run-02,0.001946461
A24rv,CS+B,17,memory_run-03,0.09506562
A24rv,CS+B,18,memory_run-01,0.07110258
A24rv,CS+B,18,memory_run-02,0.062117178
A24rv,CS+B,18,memory_run-03,-0.035753015
A24rv,CS+B,19,memory_run-01,-0.048085734
A24rv,CS+B,19,memory_run-02,-0.2349777
A24rv,CS+B,19,memory_run-03,-0.121394105
A24rv,CS+B,20,memory_run-01,-0.118820466
A24rv,CS+B,20,memory_run-02,-0.058446452
A24rv,CS+B,20,memory_run-03,-0.018332254
A24rv,CS+B,21,memory_run-01,0.18795703
A24rv,CS+B,21,memory_run-02,0.08954271
A24rv,CS+B,21,memory_run-03,0.14093415
A24rv,CS+B,23,memory_run-01,0.2390646
A24rv,CS+B,23,memory_run-02,-0.031605672
A24rv,CS+B,23,memory_run-03,0.25036445
A24rv,CS+B,24,memory_run-01,0.110232234
A24rv,CS+B,24,memory_run-02,0.05297546
A24rv,CS+B,24,memory_run-03,-0.32339987
A24rv,CS+B,25,memory_run-01,0.1276846
A24rv,CS+B,25,memory_run-02,-0.042201612
A24rv,CS+B,25,memory_run-03,0.07310579
A24rv,CS+B,26,memory_run-01,-0.08508146
A24rv,CS+B,26,memory_run-02,-0.017433275
A24rv,CS+B,26,memory_run-03,0.024006186
A24rv,CS+B,101,memory_run-01,0.004115583
A24rv,CS+B,101,memory_run-02,0.11511312
A24rv,CS+B,101,memory_run-03,0.14596708
A24rv,CS+B,102,memory_run-01,-0.009548243
A24rv,CS+B,102,memory_run-02,0.05957508
A24rv,CS+B,102,memory_run-03,0.29534733
A24rv,CS+B,103,memory_run-01,0.11147962
A24rv,CS+B,103,memory_run-02,-0.09881832
A24rv,CS+B,103,memory_run-03,0.13462208
A24rv,CS+B,104,memory_run-01,0.037915643
A24rv,CS+B,104,memory_run-02,0.05151756
A24rv,CS+B,104,memory_run-03,0.04028567
A24rv,CS+B,105,memory_run-01,0.0018004124
A24rv,CS+B,105,memory_run-02,0.06847046
A24rv,CS+B,105,memory_run-03,-0.10251334
A24rv,CS+B,106,memory_run-01,0.05177831
A24rv,CS+B,106,memory_run-02,0.13152497
A24rv,CS+B,106,memory_run-03,0.0040689395
A24rv,CS+B,107,memory_run-01,0.056929804
A24rv,CS+B,107,memory_run-02,-0.034216598
A24rv,CS+B,107,memory_run-03,-0.06803752
A24rv,CS+B,108,memory_run-01,0.13290198
A24rv,CS+B,108,memory_run-02,0.02064334
A24rv,CS+B,108,memory_run-03,0.016628211
A24rv,CS+B,109,memory_run-01,-0.079576895
A24rv,CS+B,109,memory_run-02,-0.055079218
A24rv,CS+B,109,memory_run-03,-0.015021085
A24rv,CS+B,110,memory_run-01,0.016666953
A24rv,CS+B,110,memory_run-02,-0.03876421
A24rv,CS+B,110,memory_run-03,-0.12870754
A24rv,CS+B,111,memory_run-01,0.09544844
A24rv,CS+B,111,memory_run-02,0.014496352
A24rv,CS+B,111,memory_run-03,0.001054415
A24rv,CS+B,112,memory_run-01,-0.10830831
A24rv,CS+B,112,memory_run-02,-0.027295845
A24rv,CS+B,112,memory_run-03,-0.0949049
A24rv,CS+B,113,memory_run-01,0.09349257
A24rv,CS+B,113,memory_run-02,0.02133934
A24rv,CS+B,113,memory_run-03,0.05626645
A24rv,CS+B,114,memory_run-01,0.005842224
A24rv,CS+B,114,memory_run-02,-0.04343889
A24rv,CS+B,114,memory_run-03,0.2032077
A24rv,CS+B,115,memory_run-01,0.050341945
A24rv,CS+B,115,memory_run-02,-0.04663122
A24rv,CS+B,115,memory_run-03,0.00530909
A24rv,CS+B,116,memory_run-01,-0.026281888
A24rv,CS+B,116,memory_run-02,0.019287728
A24rv,CS+B,116,memory_run-03,0.083781905
A24rv,CS+B,117,memory_run-01,0.3348952
A24rv,CS+B,117,memory_run-02,0.14267962
A24rv,CS+B,117,memory_run-03,0.2921777
A24rv,CS+B,118,memory_run-01,-0.056293573
A24rv,CS+B,118,memory_run-02,0.0998584
A24rv,CS+B,118,memory_run-03,0.15821242
A24rv,CS+B,120,memory_run-01,0.064351745
A24rv,CS+B,120,memory_run-02,0.0063483235
A24rv,CS+B,120,memory_run-03,0.02660919
A24rv,CS+B,121,memory_run-01,-0.058706373
A24rv,CS+B,121,memory_run-02,-0.16871491
A24rv,CS+B,121,memory_run-03,0.14285669
A24rv,CS+B,122,memory_run-01,-0.03849629
A24rv,CS+B,122,memory_run-02,0.04585012
A24rv,CS+B,122,memory_run-03,0.14897421
A24rv,CS+B,123,memory_run-01,0.016143173
A24rv,CS+B,123,memory_run-02,0.034693643
A24rv,CS+B,123,memory_run-03,0.0060751797
A24rv,CS+B,124,memory_run-01,0.28035396
A24rv,CS+B,124,memory_run-02,-0.12533309
A24rv,CS+B,124,memory_run-03,0.066538684
A24rv,CS+B,125,memory_run-01,0.13553879
A24rv,CS+B,125,memory_run-02,0.19418728
A24rv,CS+B,125,memory_run-03,0.09033844
A24rv,CS-B,1,memory_run-01,-0.06292451
A24rv,CS-B,1,memory_run-02,-0.21096665
A24rv,CS-B,1,memory_run-03,0.062181044
A24rv,CS-B,2,memory_run-01,-0.024318231
A24rv,CS-B,2,memory_run-02,0.008458573
A24rv,CS-B,2,memory_run-03,0.092188664
A24rv,CS-B,3,memory_run-01,0.015876023
A24rv,CS-B,3,memory_run-02,0.15484726
A24rv,CS-B,3,memory_run-03,0.14775105
A24rv,CS-B,4,memory_run-01,-0.0049996595
A24rv,CS-B,4,memory_run-02,-0.043943606
A24rv,CS-B,4,memory_run-03,0.054664705
A24rv,CS-B,5,memory_run-01,0.12872438
A24rv,CS-B,5,memory_run-02,0.058317494
A24rv,CS-B,5,memory_run-03,-0.01435226
A24rv,CS-B,6,memory_run-01,-0.10254583
A24rv,CS-B,6,memory_run-02,-0.12165132
A24rv,CS-B,6,memory_run-03,0.0074697305
A24rv,CS-B,7,memory_run-01,-0.057795443
A24rv,CS-B,7,memory_run-02,-0.16557533
A24rv,CS-B,7,memory_run-03,0.0044656284
A24rv,CS-B,8,memory_run-01,0.32226628
A24rv,CS-B,8,memory_run-02,0.12395126
A24rv,CS-B,8,memory_run-03,0.16239324
A24rv,CS-B,9,memory_run-01,2.7622495e-05
A24rv,CS-B,9,memory_run-02,-0.07963099
A24rv,CS-B,9,memory_run-03,-0.029706331
A24rv,CS-B,10,memory_run-01,-0.08468925
A24rv,CS-B,10,memory_run-02,-0.20655115
A24rv,CS-B,10,memory_run-03,-0.0219489
A24rv,CS-B,12,memory_run-01,0.1632505
A24rv,CS-B,12,memory_run-02,0.267939
A24rv,CS-B,12,memory_run-03,0.1549656
A24rv,CS-B,13,memory_run-01,-0.1216503
A24rv,CS-B,13,memory_run-02,-0.0125682475
A24rv,CS-B,13,memory_run-03,-0.11949678
A24rv,CS-B,14,memory_run-01,-0.1654723
A24rv,CS-B,14,memory_run-02,-0.1242011
A24rv,CS-B,14,memory_run-03,-0.039059788
A24rv,CS-B,15,memory_run-01,0.12346253
A24rv,CS-B,15,memory_run-02,0.21711053
A24rv,CS-B,15,memory_run-03,0.17557243
A24rv,CS-B,16,memory_run-01,-0.083254755
A24rv,CS-B,16,memory_run-02,0.10436499
A24rv,CS-B,16,memory_run-03,-0.13100901
A24rv,CS-B,17,memory_run-01,0.09593713
A24rv,CS-B,17,memory_run-02,0.077694684
A24rv,CS-B,17,memory_run-03,0.107100494
A24rv,CS-B,18,memory_run-01,0.062064778
A24rv,CS-B,18,memory_run-02,0.0764769
A24rv,CS-B,18,memory_run-03,-0.022786457
A24rv,CS-B,19,memory_run-01,0.06457235
A24rv,CS-B,19,memory_run-02,-0.15408576
A24rv,CS-B,19,memory_run-03,0.08411092
A24rv,CS-B,20,memory_run-01,-0.10616792
A24rv,CS-B,20,memory_run-02,-0.0046714414
A24rv,CS-B,20,memory_run-03,0.12720764
A24rv,CS-B,21,memory_run-01,0.1523642
A24rv,CS-B,21,memory_run-02,0.15249561
A24rv,CS-B,21,memory_run-03,0.03434015
A24rv,CS-B,23,memory_run-01,0.056157168
A24rv,CS-B,23,memory_run-02,0.034992486
A24rv,CS-B,23,memory_run-03,0.18948479
A24rv,CS-B,24,memory_run-01,0.12502778
A24rv,CS-B,24,memory_run-02,0.02950821
A24rv,CS-B,24,memory_run-03,0.01013097
A24rv,CS-B,25,memory_run-01,0.070038006
A24rv,CS-B,25,memory_run-02,-0.011211006
A24rv,CS-B,25,memory_run-03,-0.053320963
A24rv,CS-B,26,memory_run-01,0.065083325
A24rv,CS-B,26,memory_run-02,-0.01743285
A24rv,CS-B,26,memory_run-03,-0.051135384
A24rv,CS-B,101,memory_run-01,0.03822893
A24rv,CS-B,101,memory_run-02,0.12718223
A24rv,CS-B,101,memory_run-03,0.122673295
A24rv,CS-B,102,memory_run-01,0.070958436
A24rv,CS-B,102,memory_run-02,0.016741265
A24rv,CS-B,102,memory_run-03,0.12179096
A24rv,CS-B,103,memory_run-01,0.00091313093
A24rv,CS-B,103,memory_run-02,-0.073061235
A24rv,CS-B,103,memory_run-03,-0.024201171
A24rv,CS-B,104,memory_run-01,0.16318911
A24rv,CS-B,104,memory_run-02,0.025373679
A24rv,CS-B,104,memory_run-03,-0.047508862
A24rv,CS-B,105,memory_run-01,-0.04053245
A24rv,CS-B,105,memory_run-02,0.018502822
A24rv,CS-B,105,memory_run-03,0.048402622
A24rv,CS-B,106,memory_run-01,-0.032783628
A24rv,CS-B,106,memory_run-02,0.12985653
A24rv,CS-B,106,memory_run-03,-0.06312333
A24rv,CS-B,107,memory_run-01,0.024831576
A24rv,CS-B,107,memory_run-02,-0.00016303144
A24rv,CS-B,107,memory_run-03,-0.078499146
A24rv,CS-B,108,memory_run-01,-0.016772473
A24rv,CS-B,108,memory_run-02,0.081855334
A24rv,CS-B,108,memory_run-03,-0.024409931
A24rv,CS-B,109,memory_run-01,-0.08597763
A24rv,CS-B,109,memory_run-02,-0.018520966
A24rv,CS-B,109,memory_run-03,0.05784807
A24rv,CS-B,110,memory_run-01,0.06252268
A24rv,CS-B,110,memory_run-02,-0.05158153
A24rv,CS-B,110,memory_run-03,-0.19154279
A24rv,CS-B,111,memory_run-01,-0.0123877935
A24rv,CS-B,111,memory_run-02,-0.0817697
A24rv,CS-B,111,memory_run-03,-0.12275809
A24rv,CS-B,112,memory_run-01,-0.11057391
A24rv,CS-B,112,memory_run-02,0.08897124
A24rv,CS-B,112,memory_run-03,-0.024987785
A24rv,CS-B,113,memory_run-01,0.08192066
A24rv,CS-B,113,memory_run-02,0.06376733
A24rv,CS-B,113,memory_run-03,0.08452297
A24rv,CS-B,114,memory_run-01,-0.18748525
A24rv,CS-B,114,memory_run-02,0.003664307
A24rv,CS-B,114,memory_run-03,0.09581608
A24rv,CS-B,115,memory_run-01,0.08189685
A24rv,CS-B,115,memory_run-02,-0.10666674
A24rv,CS-B,115,memory_run-03,-0.06647937
A24rv,CS-B,116,memory_run-01,0.03421666
A24rv,CS-B,116,memory_run-02,0.106400795
A24rv,CS-B,116,memory_run-03,0.09805006
A24rv,CS-B,117,memory_run-01,0.32780188
A24rv,CS-B,117,memory_run-02,0.055237625
A24rv,CS-B,117,memory_run-03,0.28945822
A24rv,CS-B,118,memory_run-01,-0.02694199
A24rv,CS-B,118,memory_run-02,0.06612592
A24rv,CS-B,118,memory_run-03,0.17433316
A24rv,CS-B,120,memory_run-01,0.10748848
A24rv,CS-B,120,memory_run-02,-0.14134094
A24rv,CS-B,120,memory_run-03,0.074042186
A24rv,CS-B,121,memory_run-01,-0.076871775
A24rv,CS-B,121,memory_run-02,-0.24991514
A24rv,CS-B,121,memory_run-03,0.08215382
A24rv,CS-B,122,memory_run-01,0.010889159
A24rv,CS-B,122,memory_run-02,0.05531888
A24rv,CS-B,122,memory_run-03,0.0791101
A24rv,CS-B,123,memory_run-01,-0.054557476
A24rv,CS-B,123,memory_run-02,0.0054788194
A24rv,CS-B,123,memory_run-03,0.05073655
A24rv,CS-B,124,memory_run-01,0.24055862
A24rv,CS-B,124,memory_run-02,0.082372546
A24rv,CS-B,124,memory_run-03,-0.07539743
A24rv,CS-B,125,memory_run-01,0.15488231
A24rv,CS-B,125,memory_run-02,0.2564788
A24rv,CS-B,125,memory_run-03,0.2235395
A24rv,CS+A,1,memory_run-01,-0.09509884
A24rv,CS+A,1,memory_run-02,-0.13801059
A24rv,CS+A,1,memory_run-03,-0.014208645
A24rv,CS+A,2,memory_run-01,-0.03482753
A24rv,CS+A,2,memory_run-02,-0.06800332
A24rv,CS+A,2,memory_run-03,0.033394877
A24rv,CS+A,3,memory_run-01,0.1429389
A24rv,CS+A,3,memory_run-02,-0.040512733
A24rv,CS+A,3,memory_run-03,0.039182805
A24rv,CS+A,4,memory_run-01,-0.06166333
A24rv,CS+A,4,memory_run-02,-0.038244575
A24rv,CS+A,4,memory_run-03,-0.046477966
A24rv,CS+A,5,memory_run-01,0.09226676
A24rv,CS+A,5,memory_run-02,0.00833703
A24rv,CS+A,5,memory_run-03,0.08024705
A24rv,CS+A,6,memory_run-01,-0.11966138
A24rv,CS+A,6,memory_run-02,-0.12036308
A24rv,CS+A,6,memory_run-03,0.028333485
A24rv,CS+A,7,memory_run-01,0.054907054
A24rv,CS+A,7,memory_run-02,-0.021310458
A24rv,CS+A,7,memory_run-03,-0.05471538
A24rv,CS+A,8,memory_run-01,0.31856567
A24rv,CS+A,8,memory_run-02,0.19844143
A24rv,CS+A,8,memory_run-03,0.16293384
A24rv,CS+A,9,memory_run-01,0.04734498
A24rv,CS+A,9,memory_run-02,-0.06932076
A24rv,CS+A,9,memory_run-03,-0.050215583
A24rv,CS+A,10,memory_run-01,0.0015992963
A24rv,CS+A,10,memory_run-02,-0.01591548
A24rv,CS+A,10,memory_run-03,-0.08014607
A24rv,CS+A,12,memory_run-01,0.22775874
A24rv,CS+A,12,memory_run-02,0.05547381
A24rv,CS+A,12,memory_run-03,0.018461626
A24rv,CS+A,13,memory_run-01,0.071023144
A24rv,CS+A,13,memory_run-02,0.022529326
A24rv,CS+A,13,memory_run-03,-0.08187679
A24rv,CS+A,14,memory_run-01,-0.19051842
A24rv,CS+A,14,memory_run-02,-0.22907858
A24rv,CS+A,14,memory_run-03,-0.145302
A24rv,CS+A,15,memory_run-01,0.14354792
A24rv,CS+A,15,memory_run-02,0.09600124
A24rv,CS+A,15,memory_run-03,0.037992887
A24rv,CS+A,16,memory_run-01,-0.10793633
A24rv,CS+A,16,memory_run-02,0.060453754
A24rv,CS+A,16,memory_run-03,-0.09515281
A24rv,CS+A,17,memory_run-01,0.089727394
A24rv,CS+A,17,memory_run-02,-0.031604636
A24rv,CS+A,17,memory_run-03,0.055508073
A24rv,CS+A,18,memory_run-01,0.059882365
A24rv,CS+A,18,memory_run-02,0.083339944
A24rv,CS+A,18,memory_run-03,0.05285887
A24rv,CS+A,19,memory_run-01,-0.03586955
A24rv,CS+A,19,memory_run-02,-0.16437583
A24rv,CS+A,19,memory_run-03,0.04900429
A24rv,CS+A,20,memory_run-01,0.010113929
A24rv,CS+A,20,memory_run-02,0.07003817
A24rv,CS+A,20,memory_run-03,0.16479445
A24rv,CS+A,21,memory_run-01,0.22754446
A24rv,CS+A,21,memory_run-02,0.028756842
A24rv,CS+A,21,memory_run-03,0.1470011
A24rv,CS+A,23,memory_run-01,0.14675099
A24rv,CS+A,23,memory_run-02,0.008466114
A24rv,CS+A,23,memory_run-03,0.17634146
A24rv,CS+A,24,memory_run-01,0.07502648
A24rv,CS+A,24,memory_run-02,-0.06317267
A24rv,CS+A,24,memory_run-03,0.014596346
A24rv,CS+A,25,memory_run-01,0.07884334
A24rv,CS+A,25,memory_run-02,0.05638481
A24rv,CS+A,25,memory_run-03,-0.03654689
A24rv,CS+A,26,memory_run-01,-0.018531118
A24rv,CS+A,26,memory_run-02,0.07582101
A24rv,CS+A,26,memory_run-03,-0.0099551575
A24rv,CS+A,101,memory_run-01,0.012713406
A24rv,CS+A,101,memory_run-02,0.08171237
A24rv,CS+A,101,memory_run-03,-0.022093775
A24rv,CS+A,102,memory_run-01,0.014784656
A24rv,CS+A,102,memory_run-02,0.07254666
A24rv,CS+A,102,memory_run-03,0.14810184
A24rv,CS+A,103,memory_run-01,-0.0621691
A24rv,CS+A,103,memory_run-02,-0.030792587
A24rv,CS+A,103,memory_run-03,-0.0477592
A24rv,CS+A,104,memory_run-01,0.028352533
A24rv,CS+A,104,memory_run-02,-0.0487884
A24rv,CS+A,104,memory_run-03,-0.09911225
A24rv,CS+A,105,memory_run-01,-0.12281442
A24rv,CS+A,105,memory_run-02,0.050765388
A24rv,CS+A,105,memory_run-03,-0.026315726
A24rv,CS+A,106,memory_run-01,-0.048365504
A24rv,CS+A,106,memory_run-02,0.11614356
A24rv,CS+A,106,memory_run-03,-0.030905882
A24rv,CS+A,107,memory_run-01,0.08505002
A24rv,CS+A,107,memory_run-02,0.04590506
A24rv,CS+A,107,memory_run-03,-0.053637918
A24rv,CS+A,108,memory_run-01,-0.0590346
A24rv,CS+A,108,memory_run-02,0.03626096
A24rv,CS+A,108,memory_run-03,0.0012091211
A24rv,CS+A,109,memory_run-01,-0.05962829
A24rv,CS+A,109,memory_run-02,-0.0023820936
A24rv,CS+A,109,memory_run-03,0.055077903
A24rv,CS+A,110,memory_run-01,0.25036314
A24rv,CS+A,110,memory_run-02,-0.03074932
A24rv,CS+A,110,memory_run-03,-0.112188846
A24rv,CS+A,111,memory_run-01,0.07458152
A24rv,CS+A,111,memory_run-02,-0.18788174
A24rv,CS+A,111,memory_run-03,-0.13364683
A24rv,CS+A,112,memory_run-01,-0.061749127
A24rv,CS+A,112,memory_run-02,-0.009920123
A24rv,CS+A,112,memory_run-03,-0.10971463
A24rv,CS+A,113,memory_run-01,0.20667548
A24rv,CS+A,113,memory_run-02,0.12476673
A24rv,CS+A,113,memory_run-03,0.17264363
A24rv,CS+A,114,memory_run-01,-0.029809847
A24rv,CS+A,114,memory_run-02,0.044300437
A24rv,CS+A,114,memory_run-03,0.07883045
A24rv,CS+A,115,memory_run-01,0.06673249
A24rv,CS+A,115,memory_run-02,-0.06420446
A24rv,CS+A,115,memory_run-03,-0.07128563
A24rv,CS+A,116,memory_run-01,-0.027798243
A24rv,CS+A,116,memory_run-02,0.09920604
A24rv,CS+A,116,memory_run-03,0.14094445
A24rv,CS+A,117,memory_run-01,0.27341393
A24rv,CS+A,117,memory_run-02,-0.05069998
A24rv,CS+A,117,memory_run-03,0.35137767
A24rv,CS+A,118,memory_run-01,0.017536588
A24rv,CS+A,118,memory_run-02,0.11123254
A24rv,CS+A,118,memory_run-03,0.14469753
A24rv,CS+A,120,memory_run-01,0.06173748
A24rv,CS+A,120,memory_run-02,-0.014269856
A24rv,CS+A,120,memory_run-03,0.05916806
