subject,encode_phase,condition,source_memory,run,effect,pe
3,acquisition,CSm,acquisition,1,Response,[64.8949966430664 -42.21708297729492 119.85221099853516 10.061247825622559]
3,acquisition,CSm,acquisition,1,Condition,"[175.05384826660156 282.0865478515625 131.9904327392578 153.6885223388672
 75.93669891357422 73.23934936523438 178.2522430419922]"
3,acquisition,CSm,acquisition,1,Condition_Response,[5.928354740142822]
3,acquisition,CSm,acquisition,2,Response,"[-136.0226287841797 -42.867916107177734 179.33392333984375
 120.09220123291016]"
3,acquisition,CSm,acquisition,2,Condition,"[193.63150024414062 334.63897705078125 162.68026733398438
 115.77454376220703 33.71660614013672 96.1139144897461 368.9932556152344]"
3,acquisition,CSm,acquisition,2,Condition_Response,[127.30692291259766]
3,acquisition,CSm,acquisition,3,Response,[-35.16276931762695 25.7332706451416 87.35047912597656 -271.2427978515625]
3,acquisition,CSm,acquisition,3,Condition,"[213.2068634033203 255.40403747558594 145.92129516601562 149.9790802001953
 31.956634521484375 163.1158905029297 194.8370361328125]"
3,acquisition,CSm,acquisition,3,Condition_Response,[178.61671447753906]
3,acquisition,CSm,extinction,1,Response,"[-6.914198398590088 -33.86933135986328 202.89524841308594
 16.048734664916992]"
3,acquisition,CSm,extinction,1,Condition,"[137.02769470214844 302.66436767578125 119.4760971069336 173.4842529296875
 108.94734954833984 95.17826843261719 156.26487731933594]"
3,acquisition,CSm,extinction,1,Condition_Response,[77.39491271972656]
3,acquisition,CSm,extinction,2,Response,"[49.5032844543457 -118.56793212890625 -222.83706665039062
 -26.87696647644043]"
3,acquisition,CSm,extinction,2,Condition,"[-53.48556900024414 201.54283142089844 96.6878662109375 -68.058837890625
 21.45386505126953 -5.267103672027588 -132.4128875732422]"
3,acquisition,CSm,extinction,2,Condition_Response,[135.7882843017578]
3,acquisition,CSm,extinction,3,Response,"[-160.75958251953125 -68.38040161132812 315.0613098144531
 -32.35464096069336]"
3,acquisition,CSm,extinction,3,Condition,"[128.56800842285156 232.30282592773438 68.90140533447266
 170.13865661621094 214.97357177734375 132.93760681152344 77.85546875]"
3,acquisition,CSm,extinction,3,Condition_Response,[159.1709747314453]
3,extinction,CSp,baseline,1,Response,"[215.68955993652344 -14.794269561767578 134.27024841308594
 43.02910614013672]"
3,extinction,CSp,baseline,1,Condition,"[221.6297607421875 288.8749084472656 189.37701416015625 149.8920440673828
 -17.89264678955078 82.0336685180664 86.42890930175781]"
3,extinction,CSp,baseline,1,Condition_Response,[-16.480932235717773]
3,extinction,CSp,baseline,2,Response,"[-15.078839302062988 -387.96990966796875 -240.0190887451172
 -206.4937744140625]"
3,extinction,CSp,baseline,2,Condition,"[47.25471878051758 9.620312690734863 167.7540283203125 -136.30233764648438
 115.6689224243164 110.72138214111328 603.4617309570312]"
3,extinction,CSp,baseline,2,Condition_Response,[-54.33815002441406]
3,extinction,CSp,baseline,3,Response,"[-25.639244079589844 -28.836835861206055 204.23239135742188
 36.306617736816406]"
3,extinction,CSp,baseline,3,Condition,"[115.83536529541016 120.89241790771484 33.36860275268555
 112.91838073730469 132.37124633789062 76.79190063476562
 142.85366821289062]"
3,extinction,CSp,baseline,3,Condition_Response,[3.0169270038604736]
3,extinction,CSp,acquisition,1,Response,"[94.15388488769531 -54.51598358154297 234.39710998535156
 14.870499610900879]"
3,extinction,CSp,acquisition,1,Condition,"[233.83460998535156 374.69964599609375 161.5328826904297
 178.51528930664062 116.79682922363281 88.03675842285156
 144.73654174804688]"
3,extinction,CSp,acquisition,1,Condition_Response,[-33.24873352050781]
3,extinction,CSp,acquisition,2,Response,"[16.189868927001953 -17.70522117614746 189.80337524414062
 46.28569793701172]"
3,extinction,CSp,acquisition,2,Condition,"[227.60948181152344 266.7232971191406 184.71849060058594 137.1708984375
 132.392333984375 116.47203063964844 335.0155944824219]"
3,extinction,CSp,acquisition,2,Condition_Response,[104.56929016113281]
3,extinction,CSp,acquisition,3,Response,"[49.16815185546875 -34.897552490234375 20.590980529785156
 -362.2891540527344]"
3,extinction,CSp,acquisition,3,Condition,"[10.732240676879883 32.103424072265625 22.813579559326172
 150.83934020996094 192.46690368652344 145.41787719726562
 -28.270294189453125]"
3,extinction,CSp,acquisition,3,Condition_Response,[-112.50643920898438]
3,extinction,CSp,extinction,1,Response,"[89.57403564453125 -13.194864273071289 257.61199951171875
 -7.168112754821777]"
3,extinction,CSp,extinction,1,Condition,"[233.32928466796875 347.6539611816406 207.0919647216797 162.36483764648438
 138.31712341308594 82.63661193847656 255.3934783935547]"
3,extinction,CSp,extinction,1,Condition_Response,[70.58352661132812]
3,extinction,CSp,extinction,2,Response,[15.4508638381958 -103.65267181396484 258.9071044921875 44.1793098449707]
3,extinction,CSp,extinction,2,Condition,"[128.1577606201172 255.16551208496094 136.08436584472656 96.295166015625
 198.47915649414062 50.141326904296875 279.79913330078125]"
3,extinction,CSp,extinction,2,Condition_Response,[78.96573638916016]
3,extinction,CSp,extinction,3,Response,[39.18396759033203 94.14509582519531 3.7075135707855225 -76.84463500976562]
3,extinction,CSp,extinction,3,Condition,"[92.0246353149414 48.94617462158203 -24.18776512145996 82.52000427246094
 1.012961983680725 135.3125457763672 119.13159942626953]"
3,extinction,CSp,extinction,3,Condition_Response,[-79.68688201904297]
3,extinction,CSm,baseline,1,Response,[36.738861083984375 19.15613555908203 263.5862121582031 42.03704071044922]
3,extinction,CSm,baseline,1,Condition,"[233.4153594970703 400.79931640625 185.76039123535156 181.9712371826172
 180.86358642578125 101.46139526367188 302.41650390625]"
3,extinction,CSm,baseline,1,Condition_Response,[132.2465362548828]
3,extinction,CSm,baseline,2,Response,[-108.94244384765625 63.31327438354492 142.29541015625 -47.96073532104492]
3,extinction,CSm,baseline,2,Condition,"[193.8877410888672 328.4139709472656 244.31947326660156 199.12733459472656
 91.45526123046875 144.22535705566406 266.5130310058594]"
3,extinction,CSm,baseline,2,Condition_Response,[133.92877197265625]
3,extinction,CSm,baseline,3,Response,"[-124.2400894165039 -5.120682239532471 -139.86917114257812
 -136.01089477539062]"
3,extinction,CSm,baseline,3,Condition,"[12.869612693786621 127.05131530761719 -50.25032424926758
 14.551536560058594 -28.2934627532959 18.028200149536133 71.99757385253906]"
3,extinction,CSm,baseline,3,Condition_Response,[-40.98081970214844]
3,extinction,CSm,acquisition,1,Response,[90.33663177490234 -38.53678512573242 279.18536376953125 47.55677032470703]
3,extinction,CSm,acquisition,1,Condition,"[211.26039123535156 364.8500671386719 197.218994140625 189.6520538330078
 149.11827087402344 111.68470764160156 225.3868865966797]"
3,extinction,CSm,acquisition,1,Condition_Response,[63.032108306884766]
3,extinction,CSm,acquisition,2,Response,[-18.489097595214844 -68.01488494873047 18.43359375 -155.31199645996094]
3,extinction,CSm,acquisition,2,Condition,"[211.11273193359375 220.80810546875 205.2483673095703 189.91220092773438
 81.65867614746094 106.71926879882812 126.73260498046875]"
3,extinction,CSm,acquisition,2,Condition_Response,[79.80776977539062]
3,extinction,CSm,acquisition,3,Response,"[-249.93173217773438 -47.32733917236328 94.47867584228516
 -90.32841491699219]"
3,extinction,CSm,acquisition,3,Condition,"[70.32180786132812 152.9937744140625 -8.215744972229004 108.56209564208984
 17.243196487426758 88.0593490600586 113.8854751586914]"
3,extinction,CSm,acquisition,3,Condition_Response,[24.6600284576416]
3,extinction,CSm,extinction,1,Response,"[-129.06387329101562 -160.90135192871094 323.0555114746094
 -146.61346435546875]"
3,extinction,CSm,extinction,1,Condition,"[135.0112762451172 298.2644958496094 164.05126953125 146.720703125
 293.95147705078125 98.24057006835938 181.82803344726562]"
3,extinction,CSm,extinction,1,Condition_Response,[86.75749969482422]
3,extinction,CSm,extinction,2,Response,"[-42.569740295410156 -159.9633331298828 246.34494018554688
 68.38033294677734]"
3,extinction,CSm,extinction,2,Condition,"[128.1688690185547 207.81716918945312 184.28314208984375
 113.99395751953125 139.43206787109375 105.77274322509766
 224.50582885742188]"
3,extinction,CSm,extinction,2,Condition_Response,[154.32106018066406]
3,extinction,CSm,extinction,3,Response,[-169.6415557861328 58.59336471557617 205.52987670898438 23.62112045288086]
3,extinction,CSm,extinction,3,Condition,"[149.77401733398438 275.6800231933594 19.545652389526367
 116.05674743652344 192.60202026367188 130.3032989501953
 217.53285217285156]"
3,extinction,CSm,extinction,3,Condition_Response,[39.17826843261719]
4,baseline,CSp,baseline,1,Response,"[-61.28651809692383 32.79981231689453 48.943912506103516
 -13.014540672302246]"
4,baseline,CSp,baseline,1,Condition,"[-13.535971641540527 33.881805419921875 64.96798706054688
 136.18309020996094 -20.40314483642578 -44.19804382324219
 5.619384288787842]"
4,baseline,CSp,baseline,1,Condition_Response,[-18.819812774658203]
4,baseline,CSp,baseline,2,Response,"[-67.02067565917969 121.35185241699219 19.77676773071289
 -27.150310516357422]"
4,baseline,CSp,baseline,2,Condition,"[-12.782715797424316 17.2121524810791 52.672630310058594
 198.19297790527344 -45.76728439331055 -20.922574996948242
 -7.845200061798096]"
4,baseline,CSp,baseline,2,Condition_Response,[28.173179626464844]
4,baseline,CSp,baseline,3,Response,"[22.898609161376953 66.28939819335938 -37.561058044433594
 11.090723037719727]"
4,baseline,CSp,baseline,3,Condition,"[28.095970153808594 23.572917938232422 55.71586608886719 165.9151153564453
 -41.2958984375 -92.4529037475586 26.12846565246582]"
4,baseline,CSp,baseline,3,Condition_Response,[-40.50661849975586]
4,baseline,CSp,acquisition,1,Response,"[-18.975418090820312 137.9637908935547 -37.10505294799805
 36.47441101074219]"
4,baseline,CSp,acquisition,1,Condition,"[58.54161071777344 85.89857482910156 92.07695007324219 70.590576171875
 55.346378326416016 -8.921205520629883 76.79463195800781]"
4,baseline,CSp,acquisition,1,Condition_Response,[29.095163345336914]
4,baseline,CSp,acquisition,2,Response,[25.998523712158203 58.32923126220703 9.795870780944824 -6.420183181762695]
4,baseline,CSp,acquisition,2,Condition,"[47.70207214355469 60.19278335571289 99.33723449707031 191.71536254882812
 -15.862491607666016 -55.13114547729492 36.56779098510742]"
4,baseline,CSp,acquisition,2,Condition_Response,[-28.1795654296875]
4,baseline,CSp,acquisition,3,Response,"[75.77265167236328 -1.9390637874603271 -32.64492416381836
 138.42601013183594]"
4,baseline,CSp,acquisition,3,Condition,"[93.74202728271484 77.06685638427734 141.51287841796875 235.7212371826172
 56.47283172607422 -63.88497543334961 84.88935852050781]"
4,baseline,CSp,acquisition,3,Condition_Response,[-122.91280364990234]
4,baseline,CSp,extinction,1,Response,"[-79.80036926269531 57.53602981567383 31.812759399414062
 10.398392677307129]"
4,baseline,CSp,extinction,1,Condition,"[37.52845764160156 61.00008773803711 75.47576141357422 210.3544921875
 -27.522785186767578 -28.753890991210938 30.9988956451416]"
4,baseline,CSp,extinction,1,Condition_Response,[-44.16331100463867]
4,baseline,CSp,extinction,2,Response,"[-100.83645629882812 30.798377990722656 0.9365707039833069
 -68.8646469116211]"
4,baseline,CSp,extinction,2,Condition,"[-0.7437314987182617 29.586599349975586 44.25855255126953
 207.33758544921875 -60.26767349243164 -52.525367736816406
 21.02894401550293]"
4,baseline,CSp,extinction,2,Condition_Response,[-25.95283317565918]
4,baseline,CSp,extinction,3,Response,"[-7.645350456237793 9.764389038085938 -33.052772521972656
 2.446838140487671]"
4,baseline,CSp,extinction,3,Condition,"[-7.645018577575684 23.134166717529297 42.19359588623047 166.2700958251953
 -133.35740661621094 -73.85563659667969 11.330201148986816]"
4,baseline,CSp,extinction,3,Condition_Response,[-60.10035705566406]
4,baseline,CSm,baseline,1,Response,"[-90.89855194091797 14.471428871154785 35.48086166381836
 23.129457473754883]"
4,baseline,CSm,baseline,1,Condition,"[-9.61925983428955 19.250165939331055 68.6902084350586 118.60039520263672
 -0.7303659319877625 -84.5484390258789 3.583451986312866]"
4,baseline,CSm,baseline,1,Condition_Response,[-40.48945236206055]
4,baseline,CSm,baseline,2,Response,"[115.6719741821289 -25.63297462463379 -74.78558349609375
 -30.028791427612305]"
4,baseline,CSm,baseline,2,Condition,"[7.543223857879639 15.426815032958984 10.332191467285156 68.5339584350586
 -125.45671844482422 -37.59103012084961 -33.57767105102539]"
4,baseline,CSm,baseline,2,Condition_Response,[-22.380325317382812]
4,baseline,CSm,baseline,3,Response,"[142.09950256347656 30.11417007446289 -90.15762329101562
 -10.65973949432373]"
4,baseline,CSm,baseline,3,Condition,"[9.197229385375977 30.87722396850586 87.83931732177734 129.7625274658203
 -146.8395538330078 -71.15716552734375 14.937366485595703]"
4,baseline,CSm,baseline,3,Condition_Response,[-21.22647476196289]
4,baseline,CSm,acquisition,1,Response,[14.077451705932617 -51.5826530456543 32.48502731323242 36.71566390991211]
4,baseline,CSm,acquisition,1,Condition,"[7.554938793182373 60.606685638427734 73.69583129882812 139.01425170898438
 26.00703239440918 -35.2181282043457 42.68134307861328]"
4,baseline,CSm,acquisition,1,Condition_Response,[-35.64081573486328]
4,baseline,CSm,acquisition,2,Response,"[26.738441467285156 24.822097778320312 -21.460384368896484
 -16.10828399658203]"
4,baseline,CSm,acquisition,2,Condition,"[8.207249641418457 23.20118522644043 60.51404571533203 153.5146484375
 -55.93504333496094 -29.273170471191406 15.291522979736328]"
4,baseline,CSm,acquisition,2,Condition_Response,[-27.209932327270508]
4,baseline,CSm,acquisition,3,Response,[-43.47509002685547 34.94152069091797 -0.1485305279493332 39.6390380859375]
4,baseline,CSm,acquisition,3,Condition,"[24.681045532226562 29.107789993286133 107.60707092285156
 166.49143981933594 -35.78308868408203 -62.70436477661133
 22.336883544921875]"
4,baseline,CSm,acquisition,3,Condition_Response,[-18.564847946166992]
4,baseline,CSm,extinction,1,Response,"[-58.11465835571289 46.156227111816406 45.775516510009766
 -69.8785629272461]"
4,baseline,CSm,extinction,1,Condition,"[-33.25666809082031 22.26547622680664 44.31039047241211 76.75537109375
 5.075957298278809 -66.37561798095703 -6.550815105438232]"
4,baseline,CSm,extinction,1,Condition_Response,[-8.677170753479004]
4,baseline,CSm,extinction,2,Response,"[-43.901084899902344 -25.439790725708008 -79.328369140625
 -56.713871002197266]"
4,baseline,CSm,extinction,2,Condition,"[53.11391067504883 25.785179138183594 75.1939697265625 114.58937072753906
 -62.411685943603516 -39.09649658203125 26.111839294433594]"
4,baseline,CSm,extinction,2,Condition_Response,[-47.20474624633789]
4,baseline,CSm,extinction,3,Response,[-21.59506607055664 111.49589538574219 -86.5733871459961 -46.0723762512207]
4,baseline,CSm,extinction,3,Condition,"[5.635792255401611 -26.399791717529297 15.452170372009277
 157.99765014648438 -187.37220764160156 -48.3558349609375
 24.186542510986328]"
4,baseline,CSm,extinction,3,Condition_Response,[69.58670806884766]
4,acquisition,CSp,baseline,1,Response,[46.63763427734375 33.60221481323242 10.421404838562012 18.94826889038086]
4,acquisition,CSp,baseline,1,Condition,"[53.43446731567383 82.43231964111328 116.03627014160156 212.9427032470703
 -56.55247116088867 -26.38716697692871 40.9194221496582]"
4,acquisition,CSp,baseline,1,Condition_Response,[-50.72684860229492]
4,acquisition,CSp,baseline,2,Response,"[-106.91242980957031 -113.73267364501953 -147.63929748535156
 -99.18927764892578]"
4,acquisition,CSp,baseline,2,Condition,"[-7.517826080322266 -35.111942291259766 -29.06529426574707
 21.086082458496094 -104.36857604980469 -127.00330352783203
 -20.315093994140625]"
4,acquisition,CSp,baseline,2,Condition_Response,[-68.03965759277344]
4,acquisition,CSp,baseline,3,Response,[-39.577571868896484 48.38875198364258 3.805645704269409 46.98226547241211]
4,acquisition,CSp,baseline,3,Condition,"[-14.447139739990234 27.50923728942871 76.4241943359375 188.1582794189453
 31.574626922607422 -55.329078674316406 35.17380905151367]"
4,acquisition,CSp,baseline,3,Condition_Response,[-7.544617176055908]
4,acquisition,CSp,acquisition,1,Response,[-82.96647644042969 9.101163864135742 44.6426887512207 -90.32511138916016]
