subject,trial_type,encode_phase,response,CSp_trial,CSm_trial
14,CS-,extinction,MN,,11.0
14,CS-,baseline,MO,,22.0
14,CS+,extinction,MO,15.0,
14,CS+,acquisition,MO,15.0,
14,CS-,baseline,DO,,5.0
14,CS+,baseline,DO,7.0,
14,CS-,acquisition,MO,,18.0
14,CS+,acquisition,MO,10.0,
14,CS+,extinction,MN,22.0,
14,CS-,acquisition,DO,,15.0
14,CS+,baseline,MO,19.0,
14,CS-,extinction,MN,,5.0
14,CS-,acquisition,MO,,10.0
14,CS+,extinction,MN,18.0,
14,CS+,acquisition,MN,16.0,
14,CS+,extinction,MN,21.0,
14,CS+,baseline,DO,6.0,
14,CS+,acquisition,DO,21.0,
14,CS+,baseline,MN,17.0,
14,CS-,extinction,MO,,10.0
14,CS-,acquisition,MO,,3.0
14,CS-,baseline,MN,,9.0
14,CS-,baseline,DO,,8.0
14,CS-,extinction,MO,,1.0
14,CS+,baseline,MN,23.0,
14,CS+,baseline,MO,24.0,
14,CS+,acquisition,DO,5.0,
14,CS+,acquisition,MO,19.0,
14,CS+,extinction,MO,16.0,
14,CS+,extinction,MN,24.0,
14,CS-,baseline,MN,,19.0
14,CS-,baseline,MO,,7.0
14,CS-,acquisition,DO,,22.0
14,CS-,acquisition,DO,,13.0
14,CS-,extinction,MN,,12.0
14,CS-,extinction,DO,,4.0
14,CS+,extinction,MO,9.0,
14,CS-,baseline,DO,,20.0
14,CS-,acquisition,MN,,4.0
14,CS-,acquisition,MN,,24.0
14,CS-,extinction,DO,,3.0
14,CS+,acquisition,MO,17.0,
14,CS+,baseline,DO,5.0,
14,CS+,acquisition,DO,14.0,
14,CS-,baseline,MN,,10.0
14,CS-,extinction,MN,,22.0
14,CS+,baseline,MN,10.0,
14,CS+,extinction,MO,14.0,
14,CS+,extinction,MN,19.0,
14,CS-,extinction,MN,,21.0
14,CS+,baseline,MN,15.0,
14,CS-,extinction,MN,,16.0
14,CS-,acquisition,DO,,17.0
14,CS-,baseline,MO,,11.0
14,CS+,acquisition,MO,2.0,
14,CS+,baseline,MO,14.0,
14,CS+,acquisition,MO,3.0,
14,CS+,extinction,MN,10.0,
14,CS-,baseline,DO,,24.0
14,CS-,acquisition,MN,,8.0
14,CS+,baseline,MN,22.0,
14,CS-,baseline,MN,,1.0
14,CS-,acquisition,MN,,6.0
14,CS-,extinction,MO,,18.0
14,CS+,baseline,MO,11.0,
14,CS+,extinction,MN,13.0,
14,CS+,acquisition,MO,7.0,
14,CS+,acquisition,DO,8.0,
14,CS-,extinction,MO,,2.0
14,CS+,extinction,MN,1.0,
14,CS-,acquisition,MO,,11.0
14,CS-,baseline,MO,,18.0
14,CS+,baseline,DO,13.0,
14,CS+,baseline,DO,18.0,
14,CS+,acquisition,DO,9.0,
14,CS+,acquisition,MO,20.0,
14,CS+,extinction,MO,6.0,
14,CS+,extinction,MO,12.0,
14,CS-,baseline,MO,,6.0
14,CS-,baseline,MN,,12.0
14,CS-,acquisition,MN,,7.0
14,CS-,acquisition,MO,,12.0
14,CS-,extinction,MO,,14.0
14,CS-,extinction,MN,,20.0
15,CS+,acquisition,DO,23.0,
15,CS-,baseline,MN,,15.0
15,CS-,extinction,DN,,13.0
15,CS+,extinction,MO,10.0,
15,CS-,extinction,DN,,4.0
15,CS-,acquisition,DN,,24.0
15,CS+,baseline,MN,16.0,
15,CS+,extinction,MN,8.0,
15,CS+,acquisition,DO,6.0,
15,CS+,baseline,DO,3.0,
15,CS-,baseline,DO,,17.0
15,CS-,acquisition,DN,,9.0
15,CS+,extinction,MN,19.0,
15,CS-,acquisition,MO,,1.0
15,CS+,extinction,DO,11.0,
15,CS+,acquisition,DO,21.0,
15,CS+,acquisition,DO,1.0,
15,CS-,extinction,MO,,8.0
15,CS+,baseline,DO,2.0,
15,CS-,baseline,MO,,1.0
15,CS-,baseline,MN,,8.0
15,CS-,extinction,MO,,9.0
15,CS-,acquisition,MO,,2.0
15,CS+,baseline,MN,1.0,
15,CS+,extinction,MN,17.0,
15,CS+,baseline,DO,13.0,
15,CS+,extinction,MN,7.0,
15,CS+,baseline,MO,21.0,
15,CS-,baseline,MN,,20.0
15,CS-,extinction,DN,,15.0
15,CS-,baseline,MO,,22.0
15,CS-,acquisition,MN,,3.0
15,CS+,acquisition,DO,5.0,
15,CS-,extinction,DN,,14.0
15,CS+,acquisition,DO,22.0,
15,CS-,acquisition,MN,,13.0
15,CS+,acquisition,DO,24.0,
15,CS+,acquisition,DO,8.0,
15,CS+,extinction,MO,6.0,
15,CS+,extinction,MO,3.0,
15,CS+,baseline,DO,11.0,
15,CS+,baseline,DO,24.0,
15,CS-,acquisition,MN,,19.0
15,CS-,acquisition,MO,,18.0
15,CS-,extinction,MO,,1.0
15,CS-,extinction,MN,,18.0
15,CS-,baseline,MO,,13.0
15,CS-,baseline,MO,,10.0
15,CS+,extinction,DN,15.0,
15,CS-,extinction,DO,,20.0
15,CS+,extinction,MO,18.0,
15,CS-,acquisition,MN,,22.0
15,CS-,baseline,DO,,4.0
15,CS+,acquisition,DO,20.0,
15,CS+,baseline,MO,19.0,
15,CS-,extinction,MN,,5.0
15,CS+,acquisition,DO,16.0,
15,CS+,baseline,DO,9.0,
15,CS-,baseline,DO,,3.0
15,CS-,acquisition,DO,,15.0
15,CS-,acquisition,MN,,7.0
15,CS-,extinction,DN,,21.0
15,CS+,acquisition,MO,12.0,
15,CS+,extinction,MO,13.0,
15,CS+,baseline,DO,23.0,
15,CS+,acquisition,MO,11.0,
15,CS-,baseline,MO,,19.0
15,CS+,baseline,DO,6.0,
15,CS+,extinction,MO,12.0,
15,CS-,acquisition,MO,,5.0
15,CS-,baseline,DN,,21.0
15,CS-,extinction,MN,,22.0
15,CS+,baseline,MO,15.0,
15,CS-,extinction,DO,,17.0
15,CS-,baseline,MO,,24.0
15,CS+,extinction,DO,20.0,
15,CS+,acquisition,DO,14.0,
15,CS+,acquisition,DO,19.0,
15,CS-,acquisition,MN,,16.0
15,CS-,acquisition,DO,,10.0
15,CS-,extinction,MN,,16.0
15,CS+,baseline,MN,22.0,
15,CS+,extinction,MO,22.0,
15,CS-,baseline,MN,,14.0
15,CS+,acquisition,DO,18.0,
15,CS+,acquisition,DO,4.0,
15,CS+,extinction,MN,24.0,
15,CS+,extinction,MO,21.0,
15,CS+,baseline,MN,18.0,
15,CS+,baseline,MO,14.0,
15,CS-,acquisition,DO,,21.0
15,CS-,acquisition,MN,,17.0
15,CS-,extinction,MN,,23.0
15,CS-,extinction,DO,,11.0
15,CS-,baseline,DO,,23.0
15,CS-,baseline,DO,,6.0
15,CS-,acquisition,DO,,8.0
15,CS+,acquisition,DO,7.0,
15,CS+,baseline,MN,8.0,
15,CS+,extinction,MN,9.0,
15,CS-,acquisition,MN,,12.0
15,CS+,baseline,DO,10.0,
15,CS-,extinction,MN,,12.0
15,CS-,baseline,MN,,11.0
15,CS-,extinction,DN,,2.0
15,CS+,acquisition,MO,17.0,
15,CS-,baseline,DO,,7.0
15,CS+,extinction,MN,16.0,
15,CS+,extinction,MN,5.0,
15,CS+,baseline,MO,4.0,
15,CS-,acquisition,MN,,11.0
15,CS+,acquisition,DO,13.0,
15,CS+,acquisition,DO,2.0,
15,CS+,baseline,MO,17.0,
15,CS-,extinction,MN,,7.0
15,CS-,acquisition,MN,,14.0
15,CS-,baseline,MN,,12.0
15,CS-,baseline,MO,,9.0
15,CS+,extinction,DO,4.0,
15,CS-,extinction,MN,,24.0
15,CS-,extinction,MN,,19.0
15,CS+,extinction,MO,1.0,
15,CS+,acquisition,MO,3.0,
15,CS+,baseline,DN,20.0,
15,CS-,baseline,DO,,2.0
15,CS-,extinction,MO,,6.0
15,CS-,baseline,MN,,16.0
15,CS+,baseline,DO,7.0,
15,CS+,acquisition,MO,15.0,
15,CS-,acquisition,MN,,4.0
15,CS-,acquisition,MO,,20.0
15,CS+,extinction,DO,14.0,
15,CS+,acquisition,DO,10.0,
15,CS+,acquisition,DO,9.0,
15,CS+,extinction,MO,2.0,
15,CS+,extinction,DO,23.0,
15,CS+,baseline,MO,5.0,
15,CS+,baseline,MN,12.0,
15,CS-,acquisition,MN,,23.0
15,CS-,acquisition,MO,,6.0
15,CS-,extinction,MO,,10.0
15,CS-,extinction,MN,,3.0
15,CS-,baseline,DO,,18.0
15,CS-,baseline,MO,,5.0
16,CS+,extinction,,13.0,
16,CS+,extinction,MO,11.0,
16,CS+,baseline,MO,2.0,
16,CS-,extinction,MO,,17.0
16,CS-,acquisition,MO,,16.0
16,CS-,baseline,DO,,15.0
16,CS+,acquisition,MO,15.0,
16,CS+,baseline,DO,12.0,
16,CS-,baseline,MO,,14.0
16,CS+,acquisition,MO,6.0,
16,CS-,acquisition,MN,,13.0
16,CS-,extinction,MO,,3.0
16,CS+,acquisition,DO,12.0,
16,CS+,baseline,MO,18.0,
16,CS+,baseline,MO,16.0,
16,CS-,acquisition,MO,,14.0
16,CS-,extinction,MO,,16.0
16,CS-,acquisition,MO,,11.0
16,CS+,extinction,MO,19.0,
16,CS+,acquisition,DO,10.0,
16,CS+,extinction,MN,23.0,
16,CS-,baseline,MO,,7.0
16,CS-,baseline,MO,,17.0
16,CS-,extinction,MO,,2.0
16,CS+,extinction,DO,20.0,
16,CS-,baseline,MO,,4.0
16,CS+,baseline,DO,23.0,
16,CS+,baseline,MN,7.0,
16,CS-,baseline,MO,,23.0
16,CS-,acquisition,MN,,20.0
16,CS-,extinction,MO,,20.0
16,CS+,acquisition,MO,3.0,
16,CS+,acquisition,MN,24.0,
16,CS-,acquisition,MN,,10.0
16,CS-,extinction,MO,,9.0
16,CS+,extinction,DO,22.0,
16,CS-,baseline,MN,,16.0
16,CS+,extinction,MN,16.0,
16,CS-,acquisition,MN,,15.0
16,CS+,baseline,DO,8.0,
16,CS-,baseline,MO,,5.0
16,CS-,extinction,MO,,7.0
16,CS+,baseline,MO,15.0,
16,CS+,extinction,MN,12.0,
16,CS-,extinction,MO,,19.0
16,CS+,acquisition,MN,2.0,
16,CS+,acquisition,MO,23.0,
16,CS-,acquisition,MN,,12.0
16,CS+,baseline,MN,1.0,
16,CS-,extinction,MO,,22.0
16,CS-,baseline,MO,,22.0
16,CS-,extinction,MO,,18.0
16,CS-,acquisition,MN,,22.0
16,CS+,acquisition,MO,16.0,
16,CS+,baseline,DO,13.0,
16,CS-,baseline,MO,,1.0
16,CS+,extinction,MO,14.0,
16,CS-,acquisition,MN,,3.0
16,CS+,acquisition,MN,19.0,
16,CS+,extinction,MN,7.0,
16,CS-,extinction,MN,,10.0
16,CS-,acquisition,MO,,17.0
16,CS-,baseline,MO,,3.0
16,CS-,baseline,MO,,19.0
16,CS+,extinction,MO,24.0,
16,CS+,baseline,MN,5.0,
16,CS+,baseline,MN,10.0,
16,CS-,acquisition,MO,,19.0
16,CS-,extinction,MN,,11.0
16,CS+,extinction,MO,18.0,
16,CS+,acquisition,MO,22.0,
16,CS+,acquisition,MN,14.0,
16,CS-,acquisition,MN,,1.0
16,CS+,acquisition,DO,21.0,
16,CS+,extinction,MO,21.0,
16,CS-,baseline,MO,,8.0
16,CS-,acquisition,MN,,2.0
16,CS-,extinction,MN,,6.0
16,CS+,extinction,MN,9.0,
16,CS+,baseline,DN,17.0,
16,CS-,baseline,MN,,24.0
16,CS+,acquisition,DO,4.0,
16,CS-,extinction,MN,,13.0
16,CS+,baseline,DO,21.0,
16,CS-,acquisition,MO,,7.0
16,CS+,baseline,MN,20.0,
16,CS+,baseline,MN,9.0,
16,CS-,extinction,MN,,8.0
16,CS+,acquisition,DO,13.0,
16,CS-,baseline,MN,,9.0
16,CS-,acquisition,MN,,24.0
16,CS-,extinction,MO,,1.0
16,CS+,acquisition,DO,5.0,
16,CS+,extinction,MO,6.0,
16,CS-,baseline,MN,,6.0
16,CS+,extinction,MN,2.0,
16,CS-,extinction,MN,,23.0
16,CS-,acquisition,MO,,5.0
16,CS+,baseline,MO,3.0,
16,CS+,extinction,MO,8.0,
16,CS+,extinction,MO,4.0,
16,CS+,baseline,MN,19.0,
16,CS-,acquisition,MO,,9.0
16,CS+,acquisition,DO,17.0,
16,CS-,baseline,MO,,13.0
16,CS-,extinction,MN,,24.0
16,CS+,acquisition,MN,1.0,
16,CS-,baseline,DO,,11.0
16,CS+,baseline,MO,11.0,
16,CS-,extinction,MO,,5.0
16,CS-,baseline,MN,,18.0
16,CS+,extinction,DO,15.0,
16,CS+,acquisition,MO,11.0,
16,CS+,acquisition,DO,20.0,
16,CS+,baseline,MO,6.0,
16,CS-,acquisition,MN,,6.0
16,CS-,baseline,MO,,12.0
16,CS-,acquisition,DO,,8.0
16,CS+,extinction,DO,17.0,
16,CS-,extinction,MO,,14.0
16,CS-,acquisition,MO,,21.0
16,CS+,baseline,MN,22.0,
16,CS-,baseline,MN,,21.0
16,CS+,extinction,MO,10.0,
16,CS-,acquisition,MN,,4.0
16,CS+,extinction,MO,3.0,
16,CS+,acquisition,MO,9.0,
16,CS-,extinction,MN,,21.0
16,CS-,extinction,MN,,12.0
16,CS+,acquisition,MO,7.0,
16,CS-,baseline,MO,,2.0
16,CS+,baseline,MO,4.0,
16,CS-,acquisition,MO,,23.0
16,CS-,baseline,MN,,20.0
16,CS+,baseline,DO,24.0,
16,CS-,extinction,DO,,15.0
16,CS-,acquisition,DO,,18.0
16,CS+,acquisition,DO,18.0,
16,CS-,baseline,MO,,10.0
16,CS+,extinction,DO,5.0,
16,CS+,extinction,MO,1.0,
16,CS+,baseline,MN,14.0,
16,CS+,acquisition,DO,8.0,
16,CS-,extinction,MN,,4.0
17,CS-,baseline,DO,,15.0
17,CS-,acquisition,DO,,18.0
17,CS+,baseline,DO,2.0,
17,CS+,baseline,DO,11.0,
17,CS-,acquisition,MO,,16.0
17,CS+,acquisition,DO,11.0,
17,CS-,baseline,MO,,10.0
17,CS-,extinction,MN,,9.0
17,CS+,acquisition,DO,13.0,
17,CS+,extinction,DO,20.0,
17,CS+,extinction,MO,7.0,
17,CS-,extinction,MO,,3.0
17,CS+,extinction,DN,6.0,
17,CS+,baseline,DO,17.0,
17,CS-,extinction,MO,,24.0
17,CS-,baseline,DO,,4.0
17,CS-,acquisition,DO,,4.0
17,CS+,acquisition,DO,12.0,
17,CS+,acquisition,DO,5.0,
17,CS-,extinction,DO,,4.0
17,CS-,baseline,DO,,14.0
17,CS+,baseline,DO,16.0,
17,CS-,acquisition,MN,,1.0
17,CS+,extinction,DO,18.0,
17,CS+,acquisition,DO,14.0,
17,CS+,extinction,DO,24.0,
17,CS+,baseline,DO,13.0,
17,CS-,baseline,DO,,9.0
17,CS+,acquisition,DO,7.0,
17,CS+,extinction,DO,8.0,
17,CS-,acquisition,MO,,20.0
17,CS-,extinction,MN,,7.0
17,CS-,baseline,MO,,24.0
17,CS-,acquisition,DO,,23.0
17,CS-,extinction,MO,,18.0
17,CS+,baseline,DO,7.0,
17,CS-,acquisition,DO,,11.0
17,CS+,baseline,DO,3.0,
17,CS-,extinction,MN,,23.0
17,CS+,extinction,DO,2.0,
17,CS+,extinction,DO,19.0,
17,CS-,acquisition,DO,,10.0
17,CS+,baseline,DO,22.0,
17,CS+,acquisition,DO,8.0,
17,CS-,baseline,MO,,11.0
17,CS-,extinction,DO,,13.0
17,CS+,acquisition,DO,23.0,
17,CS-,baseline,DO,,5.0
17,CS-,acquisition,DO,,2.0
17,CS+,acquisition,DO,6.0,
17,CS+,extinction,DO,12.0,
17,CS-,baseline,DO,,2.0
17,CS+,acquisition,MO,24.0,
17,CS-,extinction,MN,,22.0
17,CS+,extinction,DO,15.0,
17,CS-,extinction,MO,,10.0
17,CS-,baseline,DO,,12.0
17,CS+,baseline,DO,14.0,
17,CS-,acquisition,MO,,15.0
17,CS+,baseline,DO,4.0,
17,CS-,acquisition,MO,,17.0
17,CS+,extinction,DN,9.0,
17,CS+,baseline,DO,19.0,
17,CS-,baseline,DO,,21.0
17,CS-,extinction,MO,,20.0
17,CS-,acquisition,DO,,19.0
17,CS-,baseline,DO,,1.0
17,CS+,acquisition,DO,4.0,
17,CS+,baseline,DO,18.0,
17,CS+,extinction,DO,10.0,
17,CS+,acquisition,DO,15.0,
17,CS-,extinction,MN,,15.0
17,CS+,acquisition,DO,22.0,
17,CS+,extinction,DO,13.0,
17,CS+,baseline,MN,24.0,
17,CS-,extinction,MO,,17.0
17,CS+,acquisition,DO,20.0,
17,CS-,acquisition,DN,,6.0
17,CS-,acquisition,DO,,14.0
17,CS+,extinction,MO,4.0,
17,CS+,baseline,DO,10.0,
17,CS-,baseline,DO,,19.0
17,CS-,extinction,DO,,14.0
17,CS-,baseline,DO,,8.0
17,CS+,acquisition,DO,3.0,
17,CS+,baseline,DO,21.0,
17,CS-,extinction,MO,,11.0
17,CS+,extinction,DO,3.0,
17,CS-,baseline,MO,,6.0
17,CS+,extinction,MN,22.0,
17,CS-,baseline,DO,,13.0
17,CS-,acquisition,DO,,21.0
17,CS+,baseline,DN,23.0,
17,CS-,extinction,DO,,1.0
17,CS-,acquisition,DO,,12.0
17,CS+,acquisition,MO,16.0,
17,CS-,extinction,DO,,16.0
17,CS-,acquisition,DO,,3.0
17,CS-,acquisition,DO,,8.0
17,CS+,extinction,DO,11.0,
17,CS+,acquisition,DO,21.0,
17,CS+,baseline,MO,1.0,
17,CS-,extinction,DO,,2.0
17,CS-,acquisition,DO,,7.0
17,CS+,extinction,DO,14.0,
17,CS+,baseline,DO,6.0,
17,CS+,acquisition,DO,10.0,
17,CS-,baseline,DO,,3.0
17,CS+,acquisition,MN,2.0,
17,CS+,baseline,MO,20.0,
17,CS-,baseline,DO,,17.0
17,CS+,extinction,MO,1.0,
17,CS-,baseline,DO,,20.0
17,CS+,extinction,DO,5.0,
17,CS-,extinction,DN,,19.0
17,CS-,acquisition,DN,,22.0
17,CS-,extinction,MN,,8.0
17,CS+,baseline,DO,8.0,
17,CS-,baseline,MO,,16.0
17,CS+,acquisition,DO,18.0,
17,CS+,acquisition,DO,17.0,
17,CS-,extinction,MN,,21.0
17,CS-,baseline,DO,,7.0
17,CS+,baseline,DO,5.0,
17,CS-,acquisition,DO,,9.0
17,CS-,acquisition,MO,,24.0
17,CS+,baseline,DO,12.0,
17,CS+,extinction,DO,17.0,
17,CS-,extinction,MO,,6.0
17,CS-,baseline,DO,,23.0
17,CS+,acquisition,DO,1.0,
17,CS+,extinction,DO,16.0,
17,CS+,baseline,DO,15.0,
17,CS-,acquisition,MO,,13.0
17,CS-,extinction,DN,,5.0
17,CS-,baseline,MO,,22.0
17,CS+,acquisition,DO,9.0,
17,CS-,acquisition,DO,,5.0
17,CS+,baseline,DO,9.0,
17,CS+,acquisition,DO,19.0,
17,CS+,extinction,MO,23.0,
17,CS+,extinction,MO,21.0,
17,CS-,extinction,MN,,12.0
17,CS-,baseline,DO,,18.0
18,CS+,baseline,DO,6.0,
18,CS-,extinction,DO,,11.0
18,CS-,extinction,MO,,23.0
18,CS-,acquisition,DN,,13.0
18,CS+,acquisition,MN,17.0,
18,CS+,acquisition,MO,2.0,
18,CS+,baseline,DO,8.0,
18,CS-,baseline,MO,,18.0
18,CS+,extinction,MO,14.0,
18,CS-,baseline,DN,,22.0
18,CS+,extinction,DO,15.0,
18,CS-,acquisition,MN,,4.0
18,CS+,baseline,DO,1.0,
18,CS-,extinction,DO,,12.0
18,CS+,acquisition,MO,21.0,
18,CS+,extinction,DO,7.0,
18,CS-,acquisition,DN,,14.0
18,CS+,baseline,MN,11.0,
18,CS-,baseline,DO,,3.0
18,CS+,acquisition,MN,7.0,
18,CS-,acquisition,MN,,21.0
18,CS+,extinction,MN,11.0,
18,CS-,extinction,DN,,7.0
18,CS-,baseline,DO,,1.0
18,CS+,extinction,DO,23.0,
18,CS+,acquisition,DO,24.0,
18,CS-,acquisition,MO,,24.0
18,CS-,extinction,MN,,18.0
18,CS-,extinction,DN,,24.0
18,CS-,baseline,DN,,14.0
18,CS+,baseline,MN,5.0,
18,CS-,acquisition,DN,,18.0
18,CS+,acquisition,MN,10.0,
18,CS+,baseline,MO,23.0,
18,CS+,extinction,MO,3.0,
18,CS-,baseline,DO,,13.0
18,CS-,extinction,DO,,10.0
18,CS-,acquisition,DN,,19.0
18,CS+,extinction,DO,16.0,
18,CS+,acquisition,DO,22.0,
18,CS+,baseline,DO,4.0,
18,CS-,acquisition,DN,,10.0
18,CS+,acquisition,MO,19.0,
18,CS+,extinction,MN,1.0,
18,CS-,baseline,DN,,8.0
18,CS-,baseline,DO,,15.0
18,CS+,baseline,DO,12.0,
18,CS-,extinction,MN,,4.0
18,CS+,baseline,MO,9.0,
18,CS-,baseline,DO,,24.0
18,CS+,acquisition,MN,11.0,
18,CS-,baseline,MN,,21.0
18,CS-,acquisition,DN,,1.0
18,CS-,extinction,DN,,2.0
18,CS-,acquisition,DN,,3.0
18,CS+,baseline,DN,17.0,
18,CS-,extinction,DN,,19.0
18,CS+,extinction,DN,20.0,
18,CS+,extinction,DN,5.0,
18,CS+,acquisition,DN,5.0,
18,CS-,acquisition,DN,,23.0
18,CS-,extinction,MN,,1.0
18,CS-,baseline,DN,,10.0
18,CS+,extinction,DO,6.0,
18,CS+,extinction,MO,17.0,
18,CS+,baseline,MN,10.0,
18,CS+,acquisition,MO,18.0,
18,CS-,extinction,DN,,22.0
18,CS-,baseline,MO,,6.0
18,CS-,acquisition,DN,,8.0
18,CS+,baseline,MO,21.0,
18,CS+,acquisition,DN,1.0,
18,CS-,acquisition,MN,,16.0
18,CS+,extinction,DN,10.0,
18,CS-,extinction,DO,,14.0
18,CS-,acquisition,DN,,22.0
18,CS+,baseline,DN,3.0,
18,CS-,baseline,DN,,16.0
18,CS+,acquisition,DO,3.0,
18,CS+,extinction,DN,2.0,
18,CS-,extinction,MN,,17.0
18,CS+,baseline,DO,19.0,
18,CS+,acquisition,DN,15.0,
18,CS-,baseline,DN,,2.0
18,CS+,acquisition,DN,12.0,
18,CS-,extinction,DN,,6.0
18,CS-,extinction,DN,,3.0
18,CS-,acquisition,DN,,9.0
18,CS-,acquisition,DN,,5.0
18,CS+,baseline,DN,15.0,
18,CS-,baseline,DN,,23.0
18,CS+,acquisition,DO,4.0,
18,CS-,baseline,DN,,9.0
18,CS+,extinction,DN,8.0,
18,CS+,extinction,DN,21.0,
18,CS+,baseline,DN,22.0,
18,CS-,extinction,DN,,8.0
18,CS+,baseline,MN,2.0,
18,CS-,baseline,MO,,5.0
18,CS+,extinction,MN,9.0,
18,CS-,baseline,DN,,7.0
18,CS+,acquisition,MO,16.0,
18,CS-,acquisition,DN,,2.0
18,CS-,extinction,MO,,21.0
18,CS-,acquisition,DN,,15.0
18,CS+,acquisition,MN,20.0,
18,CS+,extinction,DN,19.0,
18,CS+,baseline,DN,16.0,
18,CS+,acquisition,DN,14.0,
18,CS+,extinction,MN,12.0,
18,CS+,baseline,DN,14.0,
18,CS+,baseline,DN,13.0,
18,CS-,baseline,DN,,12.0
18,CS-,extinction,DN,,13.0
18,CS-,baseline,DN,,20.0
18,CS+,acquisition,DN,23.0,
18,CS-,acquisition,MO,,11.0
18,CS+,extinction,DN,24.0,
18,CS-,acquisition,DN,,17.0
18,CS-,extinction,DN,,16.0
18,CS+,acquisition,DN,9.0,
18,CS-,extinction,DN,,20.0
18,CS+,acquisition,DN,8.0,
18,CS+,baseline,DN,7.0,
18,CS+,baseline,DN,24.0,
18,CS-,extinction,DO,,5.0
18,CS+,extinction,DN,13.0,
18,CS-,baseline,MN,,17.0
18,CS-,acquisition,MN,,20.0
18,CS-,acquisition,DO,,6.0
18,CS-,baseline,DN,,4.0
18,CS+,extinction,MO,4.0,
18,CS+,acquisition,MO,6.0,
18,CS+,baseline,MN,18.0,
18,CS+,acquisition,MN,13.0,
18,CS-,acquisition,DO,,12.0
18,CS+,baseline,DN,20.0,
18,CS-,acquisition,DN,,7.0
18,CS-,extinction,DN,,9.0
18,CS-,extinction,MN,,15.0
18,CS+,extinction,DN,18.0,
18,CS-,baseline,DN,,11.0
18,CS-,baseline,DN,,19.0
18,CS+,extinction,DN,22.0,
19,CS+,baseline,DO,10.0,
19,CS+,acquisition,DO,2.0,
19,CS+,baseline,DO,3.0,
19,CS-,extinction,DO,,10.0
19,CS+,extinction,MO,13.0,
19,CS+,acquisition,DO,5.0,
19,CS-,acquisition,DO,,23.0
19,CS-,baseline,DO,,5.0
19,CS+,extinction,DO,19.0,
19,CS-,acquisition,DO,,16.0
19,CS-,baseline,DO,,14.0
19,CS-,extinction,DO,,6.0
19,CS+,acquisition,DO,20.0,
19,CS-,extinction,DO,,3.0
19,CS-,baseline,DO,,4.0
19,CS-,extinction,DO,,4.0
19,CS+,acquisition,DO,10.0,
19,CS+,baseline,DO,9.0,
19,CS-,acquisition,MO,,15.0
19,CS+,extinction,DO,16.0,
19,CS+,baseline,DN,18.0,
19,CS-,baseline,DO,,16.0
19,CS+,extinction,MN,3.0,
19,CS-,acquisition,MO,,21.0
19,CS-,extinction,DO,,20.0
19,CS+,baseline,DO,14.0,
19,CS+,extinction,DO,2.0,
19,CS-,acquisition,DO,,9.0
19,CS-,baseline,DN,,13.0
19,CS-,acquisition,DO,,17.0
19,CS+,acquisition,DO,9.0,
19,CS+,extinction,DO,9.0,
19,CS+,baseline,DO,15.0,
19,CS+,acquisition,DO,15.0,
19,CS-,baseline,DO,,15.0
19,CS-,extinction,MN,,17.0
19,CS-,extinction,DO,,5.0
19,CS+,extinction,MN,1.0,
19,CS-,acquisition,DO,,24.0
19,CS+,acquisition,MN,16.0,
19,CS-,acquisition,MO,,4.0
19,CS+,baseline,DO,20.0,
19,CS+,baseline,DO,23.0,
19,CS+,acquisition,DN,18.0,
19,CS-,baseline,MN,,1.0
19,CS-,extinction,DO,,22.0
19,CS-,baseline,DO,,8.0
19,CS+,extinction,DO,24.0,
19,CS-,acquisition,DO,,20.0
19,CS+,extinction,DO,10.0,
19,CS+,baseline,DO,21.0,
19,CS-,acquisition,DO,,12.0
19,CS-,baseline,DO,,18.0
19,CS-,extinction,DO,,9.0
19,CS-,baseline,DO,,9.0
19,CS+,extinction,DO,11.0,
19,CS-,extinction,DO,,21.0
19,CS+,acquisition,MN,24.0,
19,CS+,baseline,DO,7.0,
19,CS+,acquisition,MO,21.0,
19,CS+,extinction,DO,18.0,
19,CS-,extinction,DO,,11.0
19,CS+,baseline,DO,1.0,
19,CS+,baseline,DN,16.0,
19,CS-,acquisition,DO,,2.0
19,CS-,extinction,DO,,19.0
19,CS-,acquisition,DO,,13.0
19,CS-,baseline,DO,,17.0
19,CS+,acquisition,DO,13.0,
19,CS+,acquisition,DO,1.0,
19,CS+,extinction,DO,14.0,
19,CS-,baseline,DN,,19.0
19,CS-,acquisition,MO,,3.0
19,CS+,acquisition,DN,14.0,
19,CS+,acquisition,DN,3.0,
19,CS+,extinction,MN,22.0,
19,CS+,extinction,DO,15.0,
19,CS-,baseline,DO,,24.0
19,CS+,baseline,DO,13.0,
19,CS-,extinction,DO,,13.0
19,CS-,extinction,MO,,14.0
19,CS-,baseline,DN,,22.0
19,CS-,acquisition,DO,,14.0
19,CS+,baseline,DO,22.0,
19,CS-,extinction,DO,,24.0
19,CS+,baseline,MN,24.0,
19,CS+,acquisition,MN,4.0,
19,CS-,baseline,DO,,23.0
19,CS-,acquisition,DO,,18.0
19,CS-,extinction,MO,,2.0
19,CS-,baseline,DO,,2.0
19,CS+,acquisition,DO,11.0,
19,CS+,baseline,DO,5.0,
19,CS+,extinction,DO,4.0,
19,CS+,extinction,DN,17.0,
19,CS-,acquisition,DN,,1.0
19,CS-,baseline,DO,,11.0
19,CS+,baseline,DO,4.0,
19,CS+,extinction,DO,6.0,
19,CS+,extinction,MN,12.0,
19,CS+,baseline,DO,6.0,
19,CS-,acquisition,MN,,10.0
